Title: High-Resolution Spectroscopic Study of Extremely Metal-Poor Star 
       Candidates from the SkyMapper Survey
Authors: Jacobson H.R., Keller S., Frebel A., Casey A.R., Asplund M., 
         Bessell M.S., Da Costa G.S., Lind K., Marino A.F., Norris J.E., 
         Pena J.M., Schmidt B.P., Tisserand P., Walsh J.M., Yong D., Yu Q. 
Table: Equivalenth Width Measurements
================================================================================
Byte-by-byte Description of file: apj512602t3_mrt.txt
--------------------------------------------------------------------------------
   Bytes Format Units    Label    Explanations
--------------------------------------------------------------------------------
   1- 24 A24    ---      ID       Star identifier
  26- 33 F8.3   0.1nm    Wave     Wavelength
  35- 38 F4.1   ---      Species  Species numeric identifier (1)
  40- 44 F5.3   eV       ExPot    Excitation potential
  46- 52 F7.3   [-]      log(gf)  Log oscillator strength
  54- 58 F5.1   10-13m   EW       ? Equivalent width
      60 A1     ---    f_EW       [s] Flag on EW (2)
  62- 66 F5.2   [-]      logX     Log number abundance
--------------------------------------------------------------------------------
Note (1): In the format XX.Y where XX is the atomic number and Y is the 
          ionization level.
Note (2):
    s = Absorption feature analyzed via spectrum synthesis.
--------------------------------------------------------------------------------
SMSS~J110850.60-080034.7 4563.770 22.1 1.220  -0.960  26.9    1.89  
SMSS~J110850.60-080034.7 4571.971 22.1 1.570  -0.320  41.4    1.93  
SMSS~J110850.60-080034.7 4702.990 12.0 4.330  -0.380  46.8    5.07  
SMSS~J110850.60-080034.7 4871.318 26.0 2.870  -0.362  31.2    4.45  
SMSS~J110850.60-080034.7 4872.137 26.0 2.880  -0.567  28.1    4.60  
SMSS~J110850.60-080034.7 4890.755 26.0 2.880  -0.394  28.4    4.43  
SMSS~J110850.60-080034.7 4891.492 26.0 2.850  -0.111  50.7    4.57  
SMSS~J110850.60-080034.7 4918.994 26.0 2.850  -0.342  45.3    4.69  
SMSS~J110850.60-080034.7 4920.503 26.0 2.830   0.068  59.4    4.53  
SMSS~J110850.60-080034.7 4923.930 26.1 2.890  -1.320  50.0    4.61  
SMSS~J110850.60-080034.7 4934.086 56.1 0.000  -0.160       s -1.40  
SMSS~J110850.60-080034.7 5018.450 26.1 2.890  -1.220  52.0    4.54  
SMSS~J110850.60-080034.7 5171.596 26.0 1.490  -1.721  34.9    4.44  
SMSS~J110850.60-080034.7 5172.684 12.0 2.710  -0.450 175.3    5.29  
SMSS~J110850.60-080034.7 5183.604 12.0 2.720  -0.239 231.1    5.44  
SMSS~J110850.60-080034.7 5192.344 26.0 3.000  -0.421  29.9    4.61  
SMSS~J110850.60-080034.7 5206.040 24.0 0.940   0.020  28.9    2.28  
SMSS~J110850.60-080034.7 5232.940 26.0 2.940  -0.057  48.4    4.56  
SMSS~J110850.60-080034.7 5266.555 26.0 3.000  -0.385  34.1    4.67  
SMSS~J110850.60-080034.7 5269.537 26.0 0.860  -1.333 100.9    4.83  
SMSS~J110850.60-080034.7 5328.039 26.0 0.920  -1.466  92.6    4.86  
SMSS~J110850.60-080034.7 5328.531 26.0 1.560  -1.850  30.6    4.55  
SMSS~J110850.60-080034.7 5371.489 26.0 0.960  -1.644  79.6    4.77  
SMSS~J110850.60-080034.7 5397.128 26.0 0.920  -1.982  54.0    4.48  
SMSS~J110850.60-080034.7 5429.696 26.0 0.960  -1.881  65.1    4.67  
SMSS~J110850.60-080034.7 5434.524 26.0 1.010  -2.126  46.2    4.57  
SMSS~J110850.60-080034.7 5446.917 26.0 0.990  -1.910  60.0    4.62  
SMSS~J110850.60-080034.7 5455.609 26.0 1.010  -2.090  58.6    4.79  
SMSS~J110850.60-080034.7 5889.950 11.0 0.000   0.108 104.0    3.41  
SMSS~J110850.60-080034.7 6122.220 20.0 1.890  -0.315  25.2    3.71  
SMSS~J110850.60-080034.7 6162.170 20.0 1.900  -0.089  35.1    3.71  
SMSS~J121353.63-441911.2 3519.770 28.0 0.280  -1.422  96.7    3.58  
SMSS~J121353.63-441911.2 3761.320 22.1 0.570   0.180 194.4    2.68  
SMSS~J121353.63-441911.2 3783.520 28.0 0.420  -1.420  99.7    3.62  
SMSS~J121353.63-441911.2 3829.355 12.0 2.710  -0.208 178.9    5.24  
SMSS~J121353.63-441911.2 3881.869 27.0 0.580  -1.130  67.6    2.75  
SMSS~J121353.63-441911.2 3904.784 22.0 0.900   0.030  29.3    2.63  
SMSS~J121353.63-441911.2 3905.523 14.0 1.910  -1.092 215.1    5.45  
SMSS~J121353.63-441911.2 3944.006 13.0 0.000  -0.620       s  2.90  
SMSS~J121353.63-441911.2 3961.520 13.0 0.010  -0.340 125.7    3.17  
SMSS~J121353.63-441911.2 3986.753 12.0 4.350  -1.030  43.1    5.50  
SMSS~J121353.63-441911.2 3989.760 22.0 0.020  -0.062  68.6    2.50  
SMSS~J121353.63-441911.2 3995.306 27.0 0.920  -0.220  81.3    2.57  
SMSS~J121353.63-441911.2 3998.640 22.0 0.050   0.010  71.6    2.52  
SMSS~J121353.63-441911.2 4001.661 26.0 2.180  -1.900  32.6    4.78  
SMSS~J121353.63-441911.2 4007.272 26.0 2.760  -1.280  32.3    4.82  
SMSS~J121353.63-441911.2 4008.928 22.0 0.020  -1.016  26.6    2.58  
SMSS~J121353.63-441911.2 4020.898 27.0 0.430  -2.070  29.7    2.70  
SMSS~J121353.63-441911.2 4021.866 26.0 2.760  -0.730  59.5    4.84  
SMSS~J121353.63-441911.2 4025.120 22.1 0.610  -1.980  73.6    2.56  
SMSS~J121353.63-441911.2 4028.338 22.1 1.890  -0.960  53.6    2.62  
SMSS~J121353.63-441911.2 4030.753 25.0 0.000  -0.497       s  2.61  
SMSS~J121353.63-441911.2 4032.627 26.0 1.490  -2.380  47.5    4.75  
SMSS~J121353.63-441911.2 4033.062 25.0 0.000  -0.647       s  2.31  
SMSS~J121353.63-441911.2 4034.483 25.0 0.000  -0.843       s  2.39  
SMSS~J121353.63-441911.2 4041.357 25.0 2.113   0.281       s  2.35  
SMSS~J121353.63-441911.2 4044.609 26.0 2.830  -1.220  34.1    4.88  
SMSS~J121353.63-441911.2 4053.829 22.1 1.890  -1.210  39.1    2.59  
SMSS~J121353.63-441911.2 4057.505 12.0 4.350  -0.890  53.7    5.55  
SMSS~J121353.63-441911.2 4058.217 26.0 3.210  -1.110  25.9    5.02  
SMSS~J121353.63-441911.2 4062.441 26.0 2.850  -0.860  46.5    4.79  
SMSS~J121353.63-441911.2 4067.271 26.0 2.560  -1.419  44.2    4.97  
SMSS~J121353.63-441911.2 4067.978 26.0 3.210  -0.470  47.3    4.83  
SMSS~J121353.63-441911.2 4070.769 26.0 3.240  -0.790  28.9    4.80  
SMSS~J121353.63-441911.2 4073.763 26.0 3.270  -0.900  23.7    4.82  
SMSS~J121353.63-441911.2 4076.629 26.0 3.210  -0.370  50.3    4.79  
SMSS~J121353.63-441911.2 4077.714 38.1 0.000   0.167       s  0.13  
SMSS~J121353.63-441911.2 4079.838 26.0 2.860  -1.360  20.9    4.74  
SMSS~J121353.63-441911.2 4095.970 26.0 2.590  -1.480  42.5    5.03  
SMSS~J121353.63-441911.2 4098.176 26.0 3.240  -0.880  27.8    4.87  
SMSS~J121353.63-441911.2 4102.936 14.0 1.910  -3.140  84.2    5.54  
SMSS~J121353.63-441911.2 4109.802 26.0 2.850  -0.940  44.6    4.83  
SMSS~J121353.63-441911.2 4110.532 27.0 1.050  -1.080  28.5    2.40  
SMSS~J121353.63-441911.2 4114.445 26.0 2.830  -1.303  26.9    4.80  
SMSS~J121353.63-441911.2 4118.767 27.0 1.050  -0.490  66.3    2.59  
SMSS~J121353.63-441911.2 4121.318 27.0 0.920  -0.320  77.9    2.56  
SMSS~J121353.63-441911.2 4121.802 26.0 2.830  -1.450  23.8    4.87  
SMSS~J121353.63-441911.2 4129.720 63.1 0.000   0.220       s -1.95  
SMSS~J121353.63-441911.2 4132.058 26.0 1.610  -0.675 115.1    4.80  
SMSS~J121353.63-441911.2 4132.899 26.0 2.850  -1.010  36.3    4.73  
SMSS~J121353.63-441911.2 4134.678 26.0 2.830  -0.649  61.9    4.88  
SMSS~J121353.63-441911.2 4136.998 26.0 3.420  -0.450  29.5    4.68  
SMSS~J121353.63-441911.2 4139.927 26.0 0.990  -3.629  20.3    4.82  
SMSS~J121353.63-441911.2 4143.414 26.0 3.050  -0.200  77.4    5.05  
SMSS~J121353.63-441911.2 4147.669 26.0 1.480  -2.071  67.8    4.85  
SMSS~J121353.63-441911.2 4152.169 26.0 0.960  -3.232  51.5    5.05  
SMSS~J121353.63-441911.2 4153.899 26.0 3.400  -0.320  46.9    4.88  
SMSS~J121353.63-441911.2 4154.498 26.0 2.830  -0.688  59.7    4.87  
SMSS~J121353.63-441911.2 4154.805 26.0 3.370  -0.400  41.0    4.81  
SMSS~J121353.63-441911.2 4156.799 26.0 2.830  -0.808  57.2    4.93  
SMSS~J121353.63-441911.2 4157.780 26.0 3.420  -0.403  32.8    4.70  
SMSS~J121353.63-441911.2 4158.793 26.0 3.430  -0.670  22.2    4.73  
SMSS~J121353.63-441911.2 4161.527 22.1 1.080  -2.160  50.6    2.80  
SMSS~J121353.63-441911.2 4163.634 22.1 2.590  -0.400  41.0    2.61  
SMSS~J121353.63-441911.2 4167.271 12.0 4.350  -0.710  66.7    5.60  
SMSS~J121353.63-441911.2 4174.913 26.0 0.910  -2.938  72.6    5.15  
SMSS~J121353.63-441911.2 4175.636 26.0 2.850  -0.827  48.4    4.79  
SMSS~J121353.63-441911.2 4178.860 26.1 2.580  -2.510  52.4    4.86  
SMSS~J121353.63-441911.2 4181.755 26.0 2.830  -0.371  72.4    4.84  
SMSS~J121353.63-441911.2 4182.382 26.0 3.020  -1.180  24.8    4.84  
SMSS~J121353.63-441911.2 4184.309 22.1 1.080  -2.510  29.5    2.74  
SMSS~J121353.63-441911.2 4184.892 26.0 2.830  -0.869  48.5    4.81  
SMSS~J121353.63-441911.2 4187.039 26.0 2.450  -0.514  81.2    4.73  
SMSS~J121353.63-441911.2 4187.795 26.0 2.420  -0.510  86.3    4.82  
SMSS~J121353.63-441911.2 4191.430 26.0 2.470  -0.666  75.7    4.78  
SMSS~J121353.63-441911.2 4195.329 26.0 3.330  -0.492  48.6    5.01  
SMSS~J121353.63-441911.2 4196.208 26.0 3.400  -0.700  30.8    4.93  
SMSS~J121353.63-441911.2 4199.095 26.0 3.050   0.156  78.5    4.72  
SMSS~J121353.63-441911.2 4215.524 38.1 0.000  -0.170       s  0.15  
SMSS~J121353.63-441911.2 4216.184 26.0 0.000  -3.357  92.9    4.99  
SMSS~J121353.63-441911.2 4217.545 26.0 3.430  -0.484  29.4    4.71  
SMSS~J121353.63-441911.2 4222.213 26.0 2.450  -0.914  68.8    4.83  
SMSS~J121353.63-441911.2 4233.170 26.1 2.580  -1.970  78.7    4.91  
SMSS~J121353.63-441911.2 4233.603 26.0 2.480  -0.579  79.5    4.78  
SMSS~J121353.63-441911.2 4238.810 26.0 3.400  -0.233  45.1    4.75  
SMSS~J121353.63-441911.2 4246.820 21.1 0.315   0.241       s  0.40  
SMSS~J121353.63-441911.2 4247.426 26.0 3.370  -0.240  59.7    5.02  
SMSS~J121353.63-441911.2 4250.119 26.0 2.470  -0.380  92.6    4.88  
SMSS~J121353.63-441911.2 4250.787 26.0 1.560  -0.713 117.1    4.78  
SMSS~J121353.63-441911.2 4260.474 26.0 2.400   0.077 114.0    4.80  
SMSS~J121353.63-441911.2 4274.800 24.0 0.000  -0.220 112.7    2.87  
SMSS~J121353.63-441911.2 4282.403 26.0 2.180  -0.779  83.1    4.75  
SMSS~J121353.63-441911.2 4283.010 20.0 1.890  -0.224  71.2    4.28  
SMSS~J121353.63-441911.2 4289.720 24.0 0.000  -0.370 101.3    2.74  
SMSS~J121353.63-441911.2 4290.219 22.1 1.160  -0.930  94.9    2.62  
SMSS~J121353.63-441911.2 4314.083 21.1 0.618   0.013       s  0.43  
SMSS~J121353.63-441911.2 4318.650 20.0 1.890  -0.210  60.0    4.03  
SMSS~J121353.63-441911.2 4330.723 22.1 1.180  -2.060  38.8    2.58  
SMSS~J121353.63-441911.2 4337.046 26.0 1.560  -1.695  85.2    4.97  
SMSS~J121353.63-441911.2 4337.914 22.1 1.080  -0.960 101.8    2.71  
SMSS~J121353.63-441911.2 4352.735 26.0 2.220  -1.290  71.6    5.00  
SMSS~J121353.63-441911.2 4375.930 26.0 0.000  -3.005 108.5    4.98  
SMSS~J121353.63-441911.2 4388.407 26.0 3.600  -0.681  22.1    4.92  
SMSS~J121353.63-441911.2 4394.059 22.1 1.220  -1.780  48.2    2.52  
SMSS~J121353.63-441911.2 4395.031 22.1 1.080  -0.540 122.2    2.75  
SMSS~J121353.63-441911.2 4395.839 22.1 1.240  -1.930  37.1    2.48  
SMSS~J121353.63-441911.2 4399.765 22.1 1.240  -1.190  88.9    2.80  
SMSS~J121353.63-441911.2 4400.389 21.1 0.605  -0.537       s  0.47  
SMSS~J121353.63-441911.2 4415.122 26.0 1.610  -0.621 125.4    4.87  
SMSS~J121353.63-441911.2 4415.544 21.1 0.595  -0.668       s  0.55  
SMSS~J121353.63-441911.2 4416.817 26.1 2.780  -2.600  40.6    4.93  
SMSS~J121353.63-441911.2 4417.714 22.1 1.170  -1.190  88.3    2.70  
SMSS~J121353.63-441911.2 4418.331 22.1 1.240  -1.970  43.6    2.64  
SMSS~J121353.63-441911.2 4422.568 26.0 2.850  -1.110  43.6    4.95  
SMSS~J121353.63-441911.2 4425.440 20.0 1.880  -0.358  52.3    4.00  
SMSS~J121353.63-441911.2 4430.614 26.0 2.220  -1.659  52.8    4.95  
SMSS~J121353.63-441911.2 4435.690 20.0 1.890  -0.519  54.1    4.21  
SMSS~J121353.63-441911.2 4441.731 22.1 1.180  -2.410  34.3    2.83  
SMSS~J121353.63-441911.2 4442.339 26.0 2.200  -1.228  77.5    5.04  
SMSS~J121353.63-441911.2 4443.194 26.0 2.860  -1.043  37.9    4.78  
SMSS~J121353.63-441911.2 4443.801 22.1 1.080  -0.720 106.8    2.56  
SMSS~J121353.63-441911.2 4444.554 22.1 1.120  -2.240  38.9    2.68  
SMSS~J121353.63-441911.2 4447.717 26.0 2.220  -1.339  62.0    4.82  
SMSS~J121353.63-441911.2 4450.482 22.1 1.080  -1.520  76.1    2.63  
SMSS~J121353.63-441911.2 4454.780 20.0 1.900   0.260  83.5    4.05  
SMSS~J121353.63-441911.2 4455.890 20.0 1.900  -0.530  45.6    4.07  
SMSS~J121353.63-441911.2 4461.653 26.0 0.090  -3.194  95.0    4.92  
SMSS~J121353.63-441911.2 4464.448 22.1 1.160  -1.810  60.3    2.69  
SMSS~J121353.63-441911.2 4468.517 22.1 1.130  -0.600 111.9    2.61  
SMSS~J121353.63-441911.2 4470.853 22.1 1.170  -2.020  43.2    2.60  
SMSS~J121353.63-441911.2 4484.220 26.0 3.600  -0.860  20.3    5.05  
SMSS~J121353.63-441911.2 4489.185 26.1 2.830  -2.970  17.6    4.82  
SMSS~J121353.63-441911.2 4489.739 26.0 0.120  -3.899  66.0    4.97  
SMSS~J121353.63-441911.2 4491.410 26.1 2.860  -2.710  25.9    4.82  
SMSS~J121353.63-441911.2 4494.563 26.0 2.200  -1.143  76.5    4.92  
SMSS~J121353.63-441911.2 4501.270 22.1 1.120  -0.770 109.9    2.71  
SMSS~J121353.63-441911.2 4512.730 22.0 0.840  -0.424  12.4    2.49  
SMSS~J121353.63-441911.2 4515.340 26.1 2.840  -2.600  40.4    4.99  
SMSS~J121353.63-441911.2 4518.020 22.0 0.830  -0.269  19.3    2.55  
SMSS~J121353.63-441911.2 4520.224 26.1 2.810  -2.600  35.8    4.86  
SMSS~J121353.63-441911.2 4522.630 26.1 2.840  -2.250  49.6    4.82  
SMSS~J121353.63-441911.2 4531.148 26.0 1.480  -2.101  71.8    4.91  
SMSS~J121353.63-441911.2 4533.249 22.0 0.850   0.532  50.0    2.43  
SMSS~J121353.63-441911.2 4533.960 22.1 1.240  -0.530 117.2    2.78  
SMSS~J121353.63-441911.2 4534.780 22.0 0.840   0.336  45.7    2.52  
SMSS~J121353.63-441911.2 4535.567 22.0 0.830   0.120  36.7    2.56  
SMSS~J121353.63-441911.2 4541.523 26.1 2.860  -3.050  17.5    4.93  
SMSS~J121353.63-441911.2 4545.950 24.0 0.940  -1.370  13.8    2.79  
SMSS~J121353.63-441911.2 4554.033 56.1 0.000   0.163       s -0.55  
SMSS~J121353.63-441911.2 4555.890 26.1 2.830  -2.400  51.7    5.00  
SMSS~J121353.63-441911.2 4563.770 22.1 1.220  -0.960 100.6    2.79  
SMSS~J121353.63-441911.2 4571.096 12.0 0.000  -5.688  67.4    5.51  
SMSS~J121353.63-441911.2 4571.971 22.1 1.570  -0.320 104.2    2.66  
SMSS~J121353.63-441911.2 4576.340 26.1 2.840  -2.950  19.1    4.85  
SMSS~J121353.63-441911.2 4589.915 22.1 1.240  -1.790  67.0    2.88  
SMSS~J121353.63-441911.2 4592.651 26.0 1.560  -2.462  56.1    5.02  
SMSS~J121353.63-441911.2 4600.752 24.0 1.000  -1.260  20.0    2.95  
SMSS~J121353.63-441911.2 4602.941 26.0 1.490  -2.208  72.0    5.04  
SMSS~J121353.63-441911.2 4616.137 24.0 0.980  -1.190  20.8    2.87  
SMSS~J121353.63-441911.2 4626.188 24.0 0.970  -1.320  15.6    2.84  
SMSS~J121353.63-441911.2 4630.120 26.0 2.280  -2.587  15.2    5.09  
SMSS~J121353.63-441911.2 4632.912 26.0 1.610  -2.913  31.4    5.05  
SMSS~J121353.63-441911.2 4646.150 24.0 1.030  -0.740  35.5    2.81  
SMSS~J121353.63-441911.2 4647.434 26.0 2.950  -1.351  26.6    4.94  
SMSS~J121353.63-441911.2 4651.280 24.0 0.980  -1.460  12.9    2.89  
SMSS~J121353.63-441911.2 4652.158 24.0 1.000  -1.030  23.8    2.81  
SMSS~J121353.63-441911.2 4656.470 22.0 0.000  -1.289  18.2    2.56  
SMSS~J121353.63-441911.2 4657.200 22.1 1.240  -2.240  28.0    2.58  
SMSS~J121353.63-441911.2 4681.910 22.0 0.050  -1.015  26.7    2.56  
SMSS~J121353.63-441911.2 4691.411 26.0 2.990  -1.520  24.0    5.09  
SMSS~J121353.63-441911.2 4702.990 12.0 4.330  -0.380  78.7    5.40  
SMSS~J121353.63-441911.2 4707.274 26.0 3.240  -1.080  18.1    4.78  
SMSS~J121353.63-441911.2 4708.662 22.1 1.240  -2.340  32.4    2.77  
SMSS~J121353.63-441911.2 4710.283 26.0 3.020  -1.610  18.7    5.08  
SMSS~J121353.63-441911.2 4714.421 28.0 3.380   0.230  32.6    3.69  
SMSS~J121353.63-441911.2 4733.591 26.0 1.490  -2.988  32.2    5.00  
SMSS~J121353.63-441911.2 4736.772 26.0 3.210  -0.752  42.0    4.96  
SMSS~J121353.63-441911.2 4754.048 25.0 2.280  -0.080       s  2.35  
SMSS~J121353.63-441911.2 4779.979 22.1 2.050  -1.370  31.0    2.72  
SMSS~J121353.63-441911.2 4783.432 25.0 2.296   0.044       s  2.35  
SMSS~J121353.63-441911.2 4798.532 22.1 1.080  -2.680  20.6    2.65  
SMSS~J121353.63-441911.2 4805.089 22.1 2.060  -1.100  42.9    2.69  
SMSS~J121353.63-441911.2 4823.524 25.0 2.317   0.136       s  2.35  
SMSS~J121353.63-441911.2 4823.528 25.0 2.320   0.144  21.7    2.39  
SMSS~J121353.63-441911.2 4859.741 26.0 2.880  -0.760  61.2    4.95  
SMSS~J121353.63-441911.2 4865.610 22.1 1.120  -2.810  14.1    2.62  
SMSS~J121353.63-441911.2 4871.318 26.0 2.870  -0.362  74.4    4.82  
SMSS~J121353.63-441911.2 4872.137 26.0 2.880  -0.567  64.3    4.83  
SMSS~J121353.63-441911.2 4890.755 26.0 2.880  -0.394  70.4    4.77  
SMSS~J121353.63-441911.2 4891.492 26.0 2.850  -0.111  86.4    4.81  
SMSS~J121353.63-441911.2 4903.310 26.0 2.880  -0.926  47.9    4.86  
SMSS~J121353.63-441911.2 4918.994 26.0 2.850  -0.342  73.9    4.76  
SMSS~J121353.63-441911.2 4920.503 26.0 2.830   0.068  95.6    4.80  
SMSS~J121353.63-441911.2 4924.770 26.0 2.280  -2.114  22.5    4.81  
SMSS~J121353.63-441911.2 4934.086 56.1 0.000  -0.160       s -0.55  
SMSS~J121353.63-441911.2 4938.814 26.0 2.880  -1.077  39.9    4.85  
SMSS~J121353.63-441911.2 4939.687 26.0 0.860  -3.252  52.5    4.89  
SMSS~J121353.63-441911.2 4946.388 26.0 3.370  -1.170  18.0    5.01  
SMSS~J121353.63-441911.2 4966.089 26.0 3.330  -0.871  27.4    4.90  
SMSS~J121353.63-441911.2 4980.161 28.0 3.610  -0.110  15.4    3.84  
SMSS~J121353.63-441911.2 4981.730 22.0 0.840   0.560  64.2    2.62  
SMSS~J121353.63-441911.2 4991.070 22.0 0.840   0.436  61.3    2.68  
SMSS~J121353.63-441911.2 4994.130 26.0 0.920  -2.969  68.5    4.99  
SMSS~J121353.63-441911.2 4999.500 22.0 0.830   0.306  55.1    2.69  
SMSS~J121353.63-441911.2 5001.870 26.0 3.880   0.050  32.0    4.72  
SMSS~J121353.63-441911.2 5007.206 22.0 0.820   0.168  53.8    2.79  
SMSS~J121353.63-441911.2 5012.068 26.0 0.860  -2.642  88.5    5.04  
SMSS~J121353.63-441911.2 5014.276 22.0 0.810   0.110  54.6    2.85  
SMSS~J121353.63-441911.2 5014.942 26.0 3.940  -0.300  18.6    4.81  
SMSS~J121353.63-441911.2 5017.591 28.0 3.540  -0.080  16.3    3.76  
SMSS~J121353.63-441911.2 5031.010 21.1 1.360  -0.400  29.5    0.51  
SMSS~J121353.63-441911.2 5035.374 28.0 3.630   0.290  19.8    3.60  
SMSS~J121353.63-441911.2 5035.902 22.0 1.460   0.260  17.1    2.66  
SMSS~J121353.63-441911.2 5036.463 22.0 1.440   0.186  10.3    2.46  
SMSS~J121353.63-441911.2 5039.960 22.0 0.020  -1.130  21.8    2.50  
SMSS~J121353.63-441911.2 5041.072 26.0 0.960  -3.090  57.3    4.93  
SMSS~J121353.63-441911.2 5041.756 26.0 1.490  -2.200  77.3    5.09  
SMSS~J121353.63-441911.2 5049.820 26.0 2.280  -1.355  67.3    4.96  
SMSS~J121353.63-441911.2 5051.634 26.0 0.920  -2.764  84.6    5.13  
SMSS~J121353.63-441911.2 5064.650 22.0 0.050  -0.935  26.9    2.47  
SMSS~J121353.63-441911.2 5068.766 26.0 2.940  -1.041  36.8    4.81  
SMSS~J121353.63-441911.2 5074.749 26.0 4.220  -0.200  12.2    4.80  
SMSS~J121353.63-441911.2 5079.224 26.0 2.200  -2.105  25.6    4.77  
SMSS~J121353.63-441911.2 5079.740 26.0 0.990  -3.245  57.0    5.12  
SMSS~J121353.63-441911.2 5083.339 26.0 0.960  -2.842  65.9    4.85  
SMSS~J121353.63-441911.2 5098.697 26.0 2.180  -2.030  35.8    4.90  
SMSS~J121353.63-441911.2 5123.720 26.0 1.010  -3.058  66.0    5.13  
SMSS~J121353.63-441911.2 5125.117 26.0 4.220  -0.140  14.3    4.82  
SMSS~J121353.63-441911.2 5127.360 26.0 0.920  -3.249  52.1    4.94  
SMSS~J121353.63-441911.2 5131.468 26.0 2.220  -2.515  15.0    4.92  
SMSS~J121353.63-441911.2 5133.689 26.0 4.180   0.140  36.0    5.05  
SMSS~J121353.63-441911.2 5137.075 28.0 1.680  -1.990  23.9    3.72  
SMSS~J121353.63-441911.2 5141.739 26.0 2.420  -2.238  18.4    4.98  
SMSS~J121353.63-441911.2 5142.929 26.0 0.960  -3.080  62.8    5.02  
SMSS~J121353.63-441911.2 5150.839 26.0 0.990  -3.037  58.3    4.92  
SMSS~J121353.63-441911.2 5151.911 26.0 1.010  -3.321  48.6    5.05  
SMSS~J121353.63-441911.2 5155.760 28.0 3.900  -0.090   8.3    3.84  
SMSS~J121353.63-441911.2 5166.282 26.0 0.000  -4.123  66.9    4.98  
SMSS~J121353.63-441911.2 5171.596 26.0 1.490  -1.721  91.8    4.93  
SMSS~J121353.63-441911.2 5172.684 12.0 2.710  -0.450 212.4    5.47  
SMSS~J121353.63-441911.2 5173.740 22.0 0.000  -1.062  28.2    2.55  
SMSS~J121353.63-441911.2 5183.604 12.0 2.720  -0.239 240.2    5.44  
SMSS~J121353.63-441911.2 5185.902 22.1 1.890  -1.490  41.4    2.83  
SMSS~J121353.63-441911.2 5188.687 22.1 1.580  -1.050  81.7    2.78  
SMSS~J121353.63-441911.2 5191.455 26.0 3.040  -0.551  61.5    4.91  
SMSS~J121353.63-441911.2 5192.344 26.0 3.000  -0.421  64.8    4.80  
SMSS~J121353.63-441911.2 5192.970 22.0 0.020  -0.950  35.8    2.61  
SMSS~J121353.63-441911.2 5194.942 26.0 1.560  -2.021  76.1    4.95  
SMSS~J121353.63-441911.2 5197.580 26.1 3.230  -2.220  37.6    4.98  
SMSS~J121353.63-441911.2 5198.711 26.0 2.220  -2.091  36.2    5.01  
SMSS~J121353.63-441911.2 5202.336 26.0 2.180  -1.871  51.3    5.03  
SMSS~J121353.63-441911.2 5206.040 24.0 0.940   0.020  81.3    2.83  
SMSS~J121353.63-441911.2 5210.390 22.0 0.050  -0.828  40.7    2.62  
SMSS~J121353.63-441911.2 5216.274 26.0 1.610  -2.082  67.4    4.88  
SMSS~J121353.63-441911.2 5217.390 26.0 3.210  -1.162  28.5    5.07  
SMSS~J121353.63-441911.2 5225.526 26.0 0.110  -4.755  25.0    4.94  
SMSS~J121353.63-441911.2 5232.940 26.0 2.940  -0.057  88.0    4.87  
SMSS~J121353.63-441911.2 5234.630 26.1 3.220  -2.180  42.5    5.02  
SMSS~J121353.63-441911.2 5239.811 21.1 1.460  -0.770  18.8    0.73  
SMSS~J121353.63-441911.2 5247.050 26.0 0.090  -4.946  21.4    5.02  
SMSS~J121353.63-441911.2 5250.210 26.0 0.120  -4.938  16.3    4.90  
SMSS~J121353.63-441911.2 5250.646 26.0 2.200  -2.180  39.1    5.13  
SMSS~J121353.63-441911.2 5263.305 26.0 3.270  -0.879  31.5    4.92  
SMSS~J121353.63-441911.2 5265.556 20.0 2.520  -0.260  29.7    4.17  
SMSS~J121353.63-441911.2 5266.555 26.0 3.000  -0.385  65.5    4.79  
SMSS~J121353.63-441911.2 5269.537 26.0 0.860  -1.333 144.3    4.85  
SMSS~J121353.63-441911.2 5276.000 26.1 3.200  -2.010  45.9    4.89  
SMSS~J121353.63-441911.2 5281.790 26.0 3.040  -0.833  41.4    4.80  
SMSS~J121353.63-441911.2 5283.621 26.0 3.240  -0.524  56.1    5.01  
SMSS~J121353.63-441911.2 5284.080 26.1 2.890  -3.190  12.5    4.90  
SMSS~J121353.63-441911.2 5296.690 24.0 0.980  -1.360  19.2    2.96  
SMSS~J121353.63-441911.2 5298.280 24.0 0.980  -1.140  21.4    2.80  
SMSS~J121353.63-441911.2 5302.300 26.0 3.280  -0.720  39.9    4.94  
SMSS~J121353.63-441911.2 5307.361 26.0 1.610  -2.912  28.5    4.95  
SMSS~J121353.63-441911.2 5324.179 26.0 3.210  -0.103  70.4    4.84  
SMSS~J121353.63-441911.2 5328.039 26.0 0.920  -1.466 135.0    4.89  
SMSS~J121353.63-441911.2 5328.531 26.0 1.560  -1.850  88.8    5.05  
SMSS~J121353.63-441911.2 5332.900 26.0 1.550  -2.776  35.0    4.88  
SMSS~J121353.63-441911.2 5336.786 22.1 1.580  -1.590  48.2    2.68  
SMSS~J121353.63-441911.2 5339.930 26.0 3.270  -0.720  40.7    4.94  
SMSS~J121353.63-441911.2 5345.800 24.0 1.000  -0.950  32.5    2.88  
SMSS~J121353.63-441911.2 5348.310 24.0 1.000  -1.210  17.4    2.78  
SMSS~J121353.63-441911.2 5349.465 20.0 2.710  -0.310  26.5    4.36  
