042 SDSS J0819+3119 SDSS J081923.99+311919.4 0931-52619-469 16.085 0.233 15.950 0.038 14.730
043 SDSS J0821+1819 SDSS J082118.18+181931.8 2271-53726-365 16.602 0.262 16.451 0.037 15.101
044 SDSS J0825+0403 SDSS J082521.29+040334.4 1185-52642-519 16.965 0.221 16.837 0.027 15.182
045 SDSS J0827+1052 SDSS J082736.27+105200.8 2423-54149-031 16.519 0.237 16.382 0.045 15.057
046 SDSS J0840+5405 SDSS J084016.16+540526.5 0446-51899-239 16.265 0.253 16.119 0.026 14.533
047 SDSS J0847+0121 SDSS J084700.50+012113.7 0467-51901-484 15.595 0.226 15.464 0.044 14.123
048 SDSS J0851+1018 SDSS J085136.68+101803.2 2667-54142-094 15.099 0.254 14.953 0.054 13.731
049 SDSS J0858+3541 SDSS J085833.35+354127.3 2380-53759-094 15.301 0.583 14.970 0.031 12.933
050 SDSS J0859+0402 SDSS J085934.48+040232.4 2888-54529-615 15.994 0.498 15.711 0.046 13.766
051 SDSS J0907+0246 SDSS J090733.28+024608.1 0566-52238-100 16.256 0.299 16.084 0.029 14.784
052 SDSS J0912+0216 SDSS J091243.72+021623.7 0471-51924-613 15.560 0.324 15.374 0.028 14.065
053 SDSS J0932+0241 SDSS J093247.29+024123.8 0475-51965-602 16.378 0.229 16.246 0.049 14.752
054 SDSS J1004+3442 SDSS J100427.70+344245.7 2387-53770-316 14.795 0.297 14.624 0.010 13.185
055 SDSS J1033+4001 SDSS J103301.41+400103.6 1430-53002-498 16.118 0.217 15.992 0.014 14.701
056 SDSS J1036+1212 SDSS J103649.93+121219.8 1600-53090-378 15.580 0.332 15.390 0.027 13.817
057 SDSS J1106+0343 SDSS J110610.48+034321.9 0581-52356-245 16.463 0.274 16.305 0.058 15.324
058 SDSS J1108+1747 SDSS J110821.68+174746.6 2491-53855-389 15.702 0.308 15.525 0.022 14.177
059 SDSS J1120+3027 SDSS J112051.74+302724.4 1979-53431-181 16.011 0.391 15.788 0.015 14.224
060 SDSS J1128+3841 SDSS J112813.57+384148.9 2036-53446-324 15.523 0.197 15.408 0.022 14.256
061 SDSS J1147+1510 SDSS J114723.53+151044.7 1761-53376-551 16.118 0.218 15.992 0.049 14.956
062 SDSS J1159+5425 SDSS J115906.18+542512.6 1018-52672-268 16.145 0.383 15.926 0.012 14.405
063 SDSS J1213+4450 SDSS J121307.22+445040.9 1370-53090-458 16.176 0.167 16.078 0.013 14.741
064 SDSS J1230+0005 SDSS J123055.25+000546.9 2895-54565-360 14.701 0.256 14.553 0.027 13.182
065 SDSS J1233+3407 SDSS J123300.08+340758.1 2020-53431-313 16.734 0.285 16.570 0.018 15.206
066 SDSS J1241-0837 SDSS J124123.92-083725.5 2689-54149-292 16.309 0.603 15.967 0.028 13.788
067 SDSS J1242-0336 SDSS J124204.42-033618.1 2897-54585-210 14.661 0.550 14.348 0.024 12.217
068 SDSS J1245-0738 SDSS J124502.68-073847.1 2689-54149-491 16.230 0.283 16.067 0.029 14.815
069 SDSS J1300+2632 SDSS J130017.20+263238.6 2240-53823-008 16.180 0.233 16.045 0.008 14.839
070 SDSS J1303+2515 SDSS J130339.62+251550.3 2662-54505-455 15.741 0.282 15.579 0.011 14.287
071 SDSS J1304+3239 SDSS J130402.25+323909.1 2029-53819-374 16.522 0.244 16.381 0.009 15.186
072 SDSS J1312+2450 SDSS J131201.48+245007.0 2663-54234-467 15.730 0.271 15.574 0.015 14.155
073 SDSS J1316+1747 SDSS J131640.80+174734.2 2476-53826-575 15.587 0.743 15.166 0.000 12.688
074 SDSS J1334+0022 SDSS J133453.44+002238.6 0298-51955-485 15.949 0.403 15.719 0.026 14.025
075 SDSS J1338+1204 SDSS J133841.16+120415.2 1700-53502-483 15.613 0.267 15.459 0.026 14.230
076 SDSS J1349-0229 SDSS J134913.54-022942.8 0913-52433-073 16.462 0.296 16.292 0.045 14.688
077 SDSS J1400+0753 SDSS J140035.31+075317.7 1807-54175-089 16.735 0.255 16.588 0.026 15.070
078 SDSS J1408+6239 SDSS J140813.88+623942.1 0605-52353-567 16.624 0.242 16.484 0.022 15.242
079 SDSS J1410+5350 SDSS J141001.77+535018.2 1325-52762-194 16.171 0.271 16.015 0.012 14.761
080 SDSS J1412+5609 SDSS J141207.32+560931.9 2447-54498-274 15.949 0.139 15.867 0.014 14.622
081 SDSS J1422+0031 SDSS J142237.43+003105.2 0304-51609-528 16.505 0.304 16.330 0.030 14.120
082 SDSS J1424+5615 SDSS J142441.88+561535.0 2447-54498-073 15.788 0.257 15.640 0.015 14.168
083 SDSS J1425+1137 SDSS J142518.09+113713.9 1708-53503-250 15.628 0.236 15.492 0.027 14.191
084 SDSS J1425+5742 SDSS J142541.33+574207.5 2539-53918-264 16.231 0.194 16.118 0.009 14.836
085 SDSS J1434+1036 SDSS J143451.02+103626.4 1709-53533-595 16.926 0.245 16.785 0.025 14.959
086 SDSS J1436+0918 SDSS J143632.27+091831.5 1711-53535-285 15.958 0.233 15.823 0.030 14.784
087 SDSS J1436+0301 SDSS J143654.45+030143.2 0536-52024-405 16.982 0.276 16.823 0.034 15.399
088 SDSS J1437+5231 SDSS J143708.92+523146.6 1327-52781-480 16.265 0.243 16.125 0.010 14.906
089 SDSS J1437+5837 SDSS J143759.06+583723.5 0790-52433-535 15.809 0.243 15.669 0.008 14.442
090 SDSS J1446+1249 SDSS J144640.63+124917.5 1712-53531-636 16.084 0.239 15.946 0.021 14.505
091 SDSS J1502+3113 SDSS J150217.16+311316.5 2910-54630-287 15.662 0.222 15.533 0.018 14.282
092 SDSS J1504+4623 SDSS J150425.13+462320.9 1049-52751-126 16.526 0.267 16.372 0.018 15.025
093 SDSS J1515+4503 SDSS J151534.44+450317.7 1050-52721-132 16.491 0.286 16.327 0.032 15.129
094 SDSS J1516+4333 SDSS J151646.69+433331.6 1677-53148-588 16.613 0.191 16.502 0.022 15.328
095 SDSS J1521+3437 SDSS J152158.62+343729.4 1354-52814-191 16.828 0.290 16.661 0.020 15.458
096 SDSS J1522+3055 SDSS J152202.09+305526.3 1650-53174-492 16.518 0.334 16.327 0.022 14.802
097 SDSS J1523+4942 SDSS J152301.86+494210.7 2449-54271-200 15.828 0.361 15.621 0.022 14.041
098 SDSS J1528+4915 SDSS J152810.51+491526.8 2449-54271-142 15.492 0.199 15.376 0.017 14.161
099 SDSS J1551+2521 SDSS J155117.36+252135.5 1850-53786-467 16.129 0.322 15.944 0.060 14.448
100 SDSS J1553+2511 SDSS J155310.83+251140.2 2459-54339-140 16.387 0.389 16.165 0.062 14.544
101 SDSS J1603+2917 SDSS J160303.74+291709.5 1578-53496-471 16.519 0.291 16.352 0.040 15.122
102 SDSS J1612+0421 SDSS J161226.18+042146.6 2178-54629-546 16.082 0.449 15.826 0.069 14.053
103 SDSS J1613+5309 SDSS J161313.53+530909.7 2176-54243-614 16.658 0.470 16.390 0.013 14.402
104 SDSS J1623+3913 SDSS J162311.84+391319.6 1172-52759-319 16.448 0.268 16.294 0.010 15.120
105 SDSS J1626+1458 SDSS J162603.61+145844.3 2202-53566-537 16.998 0.232 16.864 0.056 15.371
106 SDSS J1633+3907 SDSS J163331.44+390742.7 1173-52790-561 16.743 0.277 16.584 0.009 14.951
107 SDSS J1640+3709 SDSS J164005.30+370907.8 2174-53521-423 15.622 0.240 15.483 0.016 14.191
108 SDSS J1646+2824 SDSS J164610.19+282422.2 1690-53475-323 15.806 0.314 15.626 0.065 14.451
109 SDSS J1650+2242 SDSS J165016.66+224213.9 2180-54613-258 16.145 0.242 16.005 0.063 14.898
110 SDSS J1659+3515 SDSS J165934.74+351554.3 0974-52427-332 16.586 0.266 16.433 0.019 14.974
111 SDSS J1703+2836 SDSS J170339.60+283649.9 2808-54524-510 15.679 0.593 15.342 0.065 13.271
112 SDSS J1728+0657 SDSS J172846.88+065701.9 2797-54616-258 16.260 0.247 16.117 0.116 15.088
113 SDSS J1734+4316 SDSS J173417.89+431606.5 2799-54368-138 16.499 0.547 16.188 0.026 14.273
114 SDSS J1735+4446 SDSS J173532.16+444635.9 2799-54368-502 15.910 0.545 15.600 0.021 13.391
115 SDSS J1736+4420 SDSS J173628.07+442036.2 2799-54368-560 16.141 0.497 15.858 0.022 13.894
116 SDSS J1746+2455 SDSS J174624.13+245548.8 2183-53536-175 16.022 0.521 15.726 0.064 13.665
117 SDSS J1830+4141 SDSS J183045.75+414126.8 2798-54397-354 15.939 0.183 15.832 0.057 14.670
118 SDSS J1834+2023 SDSS J183414.28+202335.5 2534-53917-002 16.277 0.184 16.170 0.204 14.984
119 SDSS J1836+6317 SDSS J183601.71+631727.4 2552-54632-090 16.345 0.569 16.022 0.052 14.326
120 SDSS J2005-1045 SDSS J200513.48-104503.2 2303-54629-377 16.477 0.234 16.342 0.138 15.101
121 SDSS J2052+0109 SDSS J205252.68+010939.3 2815-54414-098 16.890 0.311 16.712 0.096 15.380
122 SDSS J2104-0104 SDSS J210454.84-010440.8 1918-53240-306 16.579 0.479 16.306 0.066 14.482
123 SDSS J2111+0109 SDSS J211125.40+010920.4 1112-53180-325 16.461 0.256 16.313 0.102 15.008
124 SDSS J2118-0640 SDSS J211850.12-064055.8 2305-54414-429 16.364 0.235 16.228 0.154 15.117
125 SDSS J2123-0820 SDSS J212310.83-082039.1 2305-54414-081 16.716 0.319 16.533 0.074 15.152
126 SDSS J2128-0756 SDSS J212841.25-075629.3 0641-52199-315 16.479 0.268 16.325 0.062 14.832
127 SDSS J2206-0925 SDSS J220646.20-092545.7 2309-54441-290 15.227 0.571 14.903 0.034 12.735
128 SDSS J2207+2017 SDSS J220743.35+201752.3 2251-53557-279 16.782 0.212 16.659 0.070 15.468
129 SDSS J2208+0613 SDSS J220845.57+061341.3 2308-54379-227 15.549 0.251 15.404 0.119 14.192
130 SDSS J2213-0726 SDSS J221334.14-072604.1 2309-54441-564 15.326 0.643 14.961 0.051 12.636
131 SDSS J2300+0559 SDSS J230026.35+055956.2 2310-53710-131 16.341 0.245 16.200 0.073 14.914
132 SDSS J2308-0855 SDSS J230814.85-085526.4 0726-52226-335 16.347 0.313 16.167 0.041 15.137
133 SDSS J2309+2308 SDSS J230959.55+230803.0 2623-54096-458 16.446 0.335 16.254 0.230 14.884
134 SDSS J2334+1538 SDSS J233403.22+153829.3 0747-52234-337 16.011 0.229 15.879 0.076 14.698
135 SDSS J2338+0902 SDSS J233817.55+090207.5 2622-54095-483 15.099 0.774 14.661 0.128 12.192
136 SDSS J2349+3832 SDSS J234939.71+383217.8 1882-53262-132 16.312 0.200 16.196 0.189 14.802
137 SDSS J2357-0052 SDSS J235718.91-005247.8 1489-52991-251 15.959 0.612 15.612 0.030 13.567
