HB CS 22898-043   14.06 0.050 0.38 1.28 6160 2.15 3.10 -2.80 48 0.30 0.06 0.07
RG CS 22898-047   14.24 0.059 0.50 1.74 5150 2.40 1.40 -3.45 37 0.18 0.06 0.09
HB CS 22937-072   14.02 0.041 0.49 1.69 5500 1.75 2.05 -2.71 44 0.22 0.06 0.06
HB CS 22940-070   14.87 0.055 0.42 1.41 6130 1.85 3.00 -1.46 84 0.47 0.06 0.06
HB CS 22940-077   14.13 0.070 0.46 1.72 5350 1.35 2.00 -3.10 44 0.22 0.06 0.06
HB CS 22940-121   14.16 0.053 0.50 1.75 5200 1.15 1.95 -3.13 48 0.30 0.06 0.07
RG CS 22941-017   15.00 0.021 0.54 1.84 5070 2.20 1.45 -3.08 40 0.17 0.06 0.08
HB CS 22941-027   14.05 0.016 0.33 1.26 6050 1.70 3.15 -2.71 48 0.30 0.06 0.06
RG CS 22942-002   13.79 0.021 0.59 1.77 5010 2.00 1.55 -3.53 38 0.17 0.06 0.10
RG CS 22942-011   12.94 0.017 0.61 2.01 4930 1.85 1.25 -2.83 39 0.17 0.06 0.07
RG CS 22942-035   14.56 0.021 0.59 1.96 4940 1.85 1.50 -2.99 38 0.16 0.06 0.06
SG CS 22943-059   14.40 0.041      0.97 5810 3.60 1.15 -2.64 54 0.15 0.06 0.07
SG CS 22943-095   11.71 0.033 0.32 1.16 6140 3.80 1.35 -2.44 51 0.18 0.06 0.07
SG CS 22943-132   13.31 0.043 0.37 1.25 5850 3.60 1.40 -2.67 41 0.16 0.06 0.08
RG CS 22943-137   14.45 0.038 0.37 1.42 5400 3.10 1.20 -3.39 48 0.27 0.06 0.08
HB CS 22943-201   15.98 0.037 0.33 2.12 5970 2.45 1.60 -2.69 52 0.39 0.06 0.06
SG CS 22944-014   14.18 0.057 0.37 1.29 6020 3.70 1.30 -2.62 45 0.20 0.06 0.08
RG CS 22944-032   13.28 0.043 0.55 1.84 5090 2.30 1.45 -3.15 36 0.14 0.06 0.08
SG CS 22944-061   14.35 0.046 0.38 1.34 5920 3.60 1.50 -2.95 45 0.21 0.06 0.08
SG CS 22945-017   14.43 0.020 0.37 1.12 6080 3.70 1.25 -2.73 54 0.19 0.06 0.08
RG CS 22945-024   14.36 0.026 0.69 1.86 5120 2.35 1.15 -2.59 50 0.24 0.07 0.06
RG CS 22945-028   14.64 0.025 0.66 1.92 4900 1.75 1.50 -2.89 41 0.18 0.06 0.06
SG CS 22945-031   14.77 0.022 0.36 1.18 5820 3.55 1.35 -3.03 47 0.19 0.06 0.08
HB CS 22945-056   14.09 0.020 0.38 1.42 6000 1.75 3.45 -2.83 48 0.25 0.06 0.06
SG CS 22945-058   14.96 0.023 0.34 1.21 5990 3.65 1.55 -2.71 45 0.17 0.06 0.08
HB CS 22945-063   14.55 0.022      1.55 5730 1.70 2.55 -2.84 48 0.31 0.06 0.06
HB CS 22947-187   12.96 0.064 0.58 1.76 5300 1.40 1.85 -2.58 52 0.37 0.06 0.06
RG CS 22948-066   13.47 0.025 0.61 1.96 4830 1.55 2.00 -3.18 34 0.15 0.06 0.07
SG CS 22948-093   15.18 0.016 0.34 1.14 6540 3.85 1.15 -3.42 51 0.15 0.06 0.13
SG CS 22949-030   13.85 0.045 0.38 1.21 5890 3.60 1.40 -2.88 48 0.16 0.06 0.07
RG CS 22949-037   14.36 0.051 0.74 2.14 4630 0.95 1.70 -4.20 34 0.13 0.06 0.07
RG CS 22949-048   13.67 0.036 0.80 2.29 4620 0.95 1.70 -3.37 35 0.14 0.06 0.07
RG CS 22950-046   14.22 0.062      2.46 4380 0.50 1.80 -3.64 32 0.12 0.06 0.07
SG CS 22951-005   14.90 0.017 0.37 1.15 5950 3.65 1.30 -2.67 48 0.16 0.06 0.07
RG CS 22951-059   14.44 0.017 0.54 1.70 5120 2.35 1.50 -2.83 42 0.19 0.06 0.07
HB CS 22951-077   13.61 0.016 0.48 1.72 5290 1.45 1.85 -2.54 52 0.43 0.06 0.06
RG CS 22952-015   13.27 0.035 0.78 2.26 4500 0.55 1.75 -3.68 33 0.13 0.06 0.07
RG CS 22953-003   13.77 0.017 0.67 2.08 4860 1.65 1.45 -3.00 37 0.17 0.06 0.07
SG CS 22953-037   13.64 0.028 0.34 1.11 6150 3.70 1.65 -3.05 47 0.17 0.06 0.10
SG CS 22954-004   14.27 0.028 0.39 1.26 5810 3.55 1.30 -2.78 51 0.18 0.06 0.08
SG CS 22954-015   13.03 0.031 0.42 1.23 5930 3.75 1.30 -1.97 42 0.17 0.06 0.06
BS CS 22955-110   13.61 0.052 0.29 0.92 6710 3.45 1.90 -1.39 36 0.29 0.06 0.06
HB CS 22955-174   14.38 0.049 0.45 1.48 5520 1.35 2.20 -3.10 48 0.27 0.06 0.07
SG CS 22956-015   14.19 0.042 0.35 1.21 5960 3.70 1.35 -2.48 48 0.15 0.06 0.07
SG CS 22956-021   14.70 0.038 0.34 1.19 6020 3.70 1.20 -2.51 49 0.18 0.06 0.08
RG CS 22956-050   14.25 0.034 0.74 2.14 4640 1.00 1.75 -3.57 36 0.14 0.06 0.07
SG CS 22956-062   14.84 0.033 0.44 1.40 5540 3.40 1.65 -2.76 42 0.15 0.06 0.07
SG CS 22956-081   15.18 0.029 0.35 1.26 6310 3.80 1.65 -2.80 57 0.20 0.06 0.07
SG CS 22956-102   15.10 0.026 0.41 1.26 6220 3.85 1.50 -2.21 60 0.23 0.06 0.07
SG CS 22956-106   14.47 0.032 0.35 1.12 6410 3.90 1.75 -2.60 53 0.21 0.06 0.07
HB CS 22956-110   14.79 0.027 0.36 1.25 6010 1.85 2.85 -3.14 56 0.39 0.06 0.07
RG CS 22956-114   14.04 0.027 0.57      4900 1.75 1.85 -2.86 39 0.16 0.06 0.06
RG CS 22957-013   14.08 0.030 0.70 2.14 4620 0.95 1.55 -3.01 35 0.15 0.06 0.06
SG CS 22957-019   13.71 0.035 0.38 1.30 6070 3.75 1.25 -2.42 42 0.19 0.06 0.07
RG CS 22957-022   13.34 0.033 0.58 1.94 4860 1.65 1.55 -3.17 37 0.15 0.06 0.07
SG CS 22957-024   14.30 0.032 0.35 1.19 6160 3.75 1.35 -2.81 55 0.20 0.06 0.09
SG CS 22957-026   13.16 0.040 0.40 1.25 6120 3.90 1.35 -1.89 47 0.25 0.06 0.07
RG CS 22957-027   13.60 0.039 0.79 1.99 5220 2.65 1.45 -3.00 39 0.23 0.06 0.07
SG CS 22957-036   14.43 0.038 0.38 1.21 5970 3.75 1.25 -2.09 45 0.19 0.06 0.06
HB CS 22958-037   14.91 0.019 0.51 1.66 5770 2.10 2.30 -2.51 40 0.29 0.06 0.06
SG CS 22958-041   15.07 0.024 0.40 1.29 6010 3.65 1.55 -2.88 39 0.30 0.06 0.08
SG CS 22958-042   14.52 0.025 0.45 1.24 5760 3.55 0.95 -2.99 57 0.18 0.08 0.11
SG CS 22958-052   14.22 0.024 0.41 1.14 6090 3.75 1.95 -2.42 46 0.18 0.06 0.07
SG CS 22958-065   14.48 0.023 0.44 1.24 6020 3.75 1.30 -2.24 57 0.20 0.06 0.07
SG CS 22958-074   14.80 0.025 0.47 1.31 5800 3.60 1.40 -2.62 44 0.18 0.06 0.08
RG CS 22958-083   14.42 0.036 0.63 1.93 4900 1.75 1.40 -3.04 35 0.13 0.06 0.07
RG CS 22959-074   14.22 0.093 0.56 1.95 4940 1.90 1.35 -2.49 35 0.17 0.06 0.06
SG CS 22959-139   14.29 0.059 0.34 1.25 6090 3.75 1.55 -2.45 46 0.17 0.06 0.07
MS CS 22960-010   13.81 0.011 0.45 1.21 5280 4.00 1.20 -3.03 44 0.36 0.13 0.08
SG CS 22960-029   15.05 0.016 0.39 1.36 5890 3.60 1.45 -2.77 52 0.14 0.06 0.08
RG CS 22960-048   14.96 0.018 0.60 1.95 4770 1.40 1.55 -3.78 36 0.14 0.06 0.07
RG CS 22960-053   14.95 0.012 0.74 2.16 4860 1.65 1.60 -3.33 40 0.18 0.06 0.08
RG CS 22960-064   13.94 0.017 0.60 1.87 5060 2.20 1.40 -2.77 36 0.14 0.06 0.07
RG CS 22963-004   14.98 0.052 0.48 1.64 5060 2.15 1.50 -3.85 42 0.16 0.06 0.08
SG CS 22964-115   14.94 0.083 0.35 1.08 6090 3.70 1.40 -2.70 54 0.15 0.06 0.07
SG CS 22964-176   15.33 0.078 0.36 1.15 6000 3.70 1.40 -2.46 49 0.19 0.06 0.07
SG CS 22964-183   14.45 0.079 0.26 1.20 6010 3.65 1.45 -2.87 42 0.15 0.06 0.08
SG CS 22964-214   13.66 0.088 0.31 1.11 6180 3.75 1.45 -2.84 47 0.17 0.06 0.08
RG CS 22965-016   14.05 0.044 0.71 2.16 4770 1.40 1.85 -2.93 33 0.12 0.06 0.06
SG CS 22965-054   15.07 0.130 0.37 1.27 6050 3.70 1.60 -2.89 53 0.15 0.06 0.07
SG CS 22968-001   14.74 0.018 0.37 1.25 5940 3.65 1.30 -2.84 52 0.21 0.06 0.09
RG CS 22968-014   13.68 0.012 0.74 2.18 4540 0.60 1.75 -3.85 34 0.14 0.06 0.08
SG CS 22968-026   14.24 0.033 0.40 1.39 5850 3.65 1.20 -2.33 44 0.18 0.06 0.07
SG CS 22968-029   14.29 0.016 0.39 1.35 5760 3.50 1.40 -3.11 47 0.15 0.06 0.09
SG CS 29493-023   14.59 0.031 0.35 1.22 5980 3.65 1.25 -2.66 52 0.15 0.06 0.08
SG CS 29493-050   14.39 0.033 0.35 1.10 6270 3.80 1.45 -2.89 48 0.17 0.06 0.08
SG CS 29493-062   13.17 0.034 0.43 1.53 5520 3.40 1.15 -2.59 44 0.18 0.06 0.08
SG CS 29493-094   14.12 0.025 0.35 1.19 6130 3.80 1.55 -2.44 43 0.19 0.06 0.07
SG CS 29495-005   14.32 0.035 0.38 1.26 5990 3.75 1.15 -2.26 38 0.19 0.06 0.08
RG CS 29495-042   13.61 0.033 0.59 1.65 5180 2.55 1.45 -2.18 46 0.26 0.06 0.06
BS CS 29497-030   12.66 0.017 0.28 0.88 7000 4.00 1.60 -2.52 44 0.39 0.06 0.08
RG CS 29498-043   13.72 0.104 1.08 2.78 4440 0.50 1.75 -3.85 20 0.13 0.06 0.08
SG CS 29499-003   14.29 0.017 0.35 1.09 6080 3.75 1.25 -2.35 46 0.18 0.06 0.07
SG CS 29499-058   13.76 0.021 0.37 1.26 6060 3.70 1.45 -2.61 42 0.17 0.06 0.08
SG CS 29499-060   13.03 0.020 0.35 1.12 6280 3.80 1.30 -2.75 52 0.18 0.06 0.09
SG CS 29501-032   14.53 0.093 0.38 1.28 5950 3.65 0.60 -2.71 48 0.14 0.07 0.09
RG CS 29502-092   11.87 0.097 0.67 2.00 4820 1.50 1.50 -3.20 34 0.14 0.06 0.07
HB CS 29504-004   14.34 0.019 0.16 0.58 7500 2.50 1.95 -2.35 44 0.18 0.06 0.06
SG CS 29504-006   14.39 0.018 0.35 0.99 6150 3.70 1.60 -2.91 68 0.22 0.06 0.07
SG CS 29506-007   14.18 0.045 0.33 1.19 5940 3.60 1.50 -2.94 42 0.15 0.06 0.08
SG CS 29506-090   14.33 0.045 0.36 1.14 5940 3.60 1.35 -3.08 42 0.20 0.06 0.10
BS CS 29509-027   12.44 0.022 0.29 0.91 6850 3.50 1.65 -2.42 41 0.22 0.06 0.07
SG CS 29512-073   14.14 0.051 0.52 1.49 5650 3.60 0.90 -1.93 52 0.23 0.07 0.07
HB CS 29513-003   13.52 0.014 0.48 1.67 5480 1.90 1.75 -2.46 48 0.34 0.06 0.06
HB CS 29513-014   13.80 0.013 0.70 1.50 5440 1.55 2.00 -2.32 52 0.38 0.06 0.06
SG CS 29513-015   14.25 0.017 0.35 1.17 6110 3.75 1.35 -2.51 46 0.16 0.06 0.07
SG CS 29513-031   15.09 0.020 0.33 0.98 6600 4.00 0.75 -2.59 61 0.28 0.07 0.08
SG CS 29513-032   14.47 0.019 0.44 1.37 6080 3.85 1.30 -1.91 50 0.21 0.06 0.06
SG CS 29514-007   13.97 0.023 0.37 1.25 6400 3.85 1.75 -2.81 45 0.19 0.06 0.07
RG CS 29514-017   13.55 0.015 0.62 1.62 5270 2.80 1.20 -2.34 45 0.26 0.06 0.06
SG CS 29514-018   13.34 0.017 0.48 1.17 5990 3.70 1.25 -2.58 45 0.15 0.06 0.07
SG CS 29514-037   13.95 0.014 0.49 1.22 5970 3.70 1.15 -2.47 45 0.20 0.06 0.08
SG CS 29517-018   14.50 0.025 0.41 1.39 5680 3.50 1.55 -2.94 37 0.16 0.06 0.09
SG CS 29517-042   14.10 0.026 0.36 1.20 6120 3.75 1.40 -2.54 47 0.17 0.06 0.08
SG CS 29529-054   14.85 0.039 0.49 1.52 5710 3.55 1.65 -2.75 40 0.18 0.06 0.07
RG CS 30312-044   13.34 0.083 0.70 2.12 4660 1.05 1.65 -3.19 35 0.14 0.06 0.06
RG CS 30312-059   13.10 0.114 0.69 2.09 4780 1.40 1.65 -3.26 36 0.14 0.06 0.07
HB CS 30312-062   12.58 0.119 0.21 0.95 6600 2.45 3.00 -2.65 40 0.33 0.06 0.07
RG CS 30312-100   12.92 0.083 0.63 1.81 5040 2.15 1.30 -2.68 38 0.17 0.06 0.07
RG CS 30314-067   11.85 0.065 1.13 2.82 4320 0.50 1.85 -3.01 12 0.10 0.06 0.06
SG CS 30339-015   15.28 0.017 0.38 1.27 5840 3.60 1.45 -2.86 38 0.15 0.06 0.07
HB CS 30339-046   15.31 0.016 0.37 1.20 7000 2.55 3.15 -2.69 48 0.49 0.06 0.07
HB CS 30339-052   15.30 0.012 0.48 1.70 5580 2.35 2.10 -2.67 65 0.45 0.06 0.06
SG CS 30339-069   14.74 0.009 0.15 1.27 5900 3.55 1.15 -3.17 52 0.20 0.06 0.08
RG CS 30339-073   14.75 0.012 0.53 1.95 4830 1.55 1.50 -3.80 38 0.15 0.06 0.08
SG CS 30492-001   14.20 0.031 0.42 1.96 5790 3.65 0.85 -2.35 50 0.15 0.07 0.07
SG CS 30492-016   13.89 0.033 0.42 1.40 5570 3.35 1.50 -3.40 45 0.15 0.06 0.10
RG CS 30492-110   14.63 0.088 0.67 2.13 4660 1.05 1.80 -3.16 40 0.19 0.06 0.06
SG CS 30493-071   13.21 0.021 0.40 1.38 5700 3.55 1.30 -2.46 40 0.14 0.06 0.07
RG CS 30494-003   12.33 0.051 0.63 1.80 4930 1.85 1.35 -2.97 37 0.15 0.06 0.07
RG CS 31082-001   11.67 0.016 0.75 2.16 4650 1.05 1.55 -3.03 35 0.14 0.06 0.07
RG BD-20 6008      9.84 0.043 0.83 2.32 4540 0.65 1.70 -3.05 33 0.16 0.06 0.06
RG BD-18 5550      9.25 0.165 0.75 2.24 4660 1.05 1.60 -3.15 34 0.14 0.06 0.07
RG BD-15 5781     10.72 0.041      2.32 4550 0.70 1.70 -2.87 34 0.14 0.06 0.06
RG BD-01 2582      9.66 0.022      2.00 4920 1.80 1.50 -2.65 40 0.17 0.06 0.07
RG BD+10 2495      9.72 0.022      2.09 4890 1.85 1.50 -2.14 34 0.13 0.06 0.06
MS BD+19 1185A     9.32 1.127           5440 4.30 1.05 -1.25 41 0.24 0.12 0.06
SG BD+24 1676     10.82 0.057      1.13 6140 3.75 1.45 -2.54 43 0.18 0.06 0.08
SG BD+26 3578      9.36 0.671           6060 3.75 1.30 -2.41 42 0.17 0.06 0.08
RG BD+29 2356     11.35 0.013      2.26 4710 1.75 1.50 -1.62 42 0.20 0.06 0.06
RG BD+44 493       9.04 0.092      1.59 5040 2.10 1.35 -4.26 36 0.14 0.06 0.12
RG BD+80 245    c 10.07 0.026 0.51 1.74 5360 3.15 1.20 -2.01 34 0.22 0.06 0.07
RG CD-38 245      11.97 0.012      2.29 4520 0.65 1.80 -4.50 34 0.13 0.06 0.08
HB CD-36 1052      9.94 0.025 0.44 1.36 6030 2.05 3.30 -1.86 44 0.24 0.06 0.05
RG CD-30 298      10.78 0.024      1.89 4810 1.50 1.55 -3.72 38 0.15 0.06 0.07
RG CD-24 1782      9.65 0.020 0.59 1.64 4950 1.90 1.50 -3.02 36 0.14 0.06 0.06
SG G004-036       11.49 0.099 0.38 1.21 5810 3.65 1.35 -2.22 40 0.17 0.06 0.07
SG G004-037       11.43 0.153 0.32 1.04 6110 3.75 1.35 -2.67 46 0.18 0.06 0.08
MS G009-027       12.11 0.022 0.57 1.74 5360 4.15 1.00 -1.81 47 0.27 0.15 0.07
MS G010-054       12.58 0.016 0.58 1.77 5210 4.40 0.80 -2.30 41 0.53 0.12 0.08
MS G015-010       12.06 0.088 0.56 1.68 5050 4.05 0.90 -2.54 41 0.30 0.12 0.09
MS G016-025       13.34 0.053 0.54 1.57 5250 4.10 1.10 -2.07 53 0.31 0.17 0.09
MS G025-022       12.32 0.088 0.47 1.38 5350 3.95 1.15 -2.33 41 0.25 0.12 0.09
SG G025-024       11.63 0.056 0.44 1.35 5670 3.55 1.70 -2.28 45 0.15 0.06 0.08
SG G026-001       11.27 0.062 0.43 1.33 5860 3.75 1.10 -1.94 41 0.17 0.06 0.06
SG G064-012       11.49 0.030 0.35 1.21 6030 3.60 1.20 -3.39 36 0.18 0.06 0.10
SG G071-055       10.78 0.026           5550 3.55 1.15 -1.82 39 0.18 0.06 0.07
SG G075-056       11.94 0.069 0.38 1.20 6190 3.85 1.45 -2.30 51 0.20 0.06 0.09
MS G088-023       12.04 0.056 0.43 1.34 5640 3.95 1.30 -1.94 44 0.28 0.13 0.08
SG G090-003       10.43 0.066 0.41 1.38 5680 3.60 1.20 -2.24 37 0.15 0.06 0.07
MS G090-025     c  8.30 0.050 0.56 1.63 5150 4.05 0.90 -2.04 41 0.17 0.12 0.07
SG G107-050       11.81 0.077 0.41 1.39 6030 3.85 1.20 -1.89 49 0.20 0.06 0.08
MS G115-049       11.60 0.022 0.48 1.45 5420 3.80 1.30 -2.60 44 0.30 0.13 0.10
SG G122-069       12.42 0.020 0.41 1.30 6010 3.70 1.65 -2.50 42 0.22 0.06 0.09
SG G126-062     c  9.48 0.053 0.39 1.26 5970 3.85 1.05 -1.70 38 0.18 0.06 0.07
SG G137-086       13.06 0.043 0.44 1.23 5820 3.75 1.15 -1.76 40 0.16 0.06 0.07
