Found, JINA_ID, Query_ID        , RA_input     , DEC_input    , main_id                    , ra                  , dec                , coo_err_maj, coo_err_min, coo_err_angle, coo_wavelength, coo_bibcode        , B                 , J                  , V                 , H                  , R                 , I                 , U, K                  , pmra    , pmdec   , plx_value, rvz_nature, rvz_qual, otype, sp_type    , sp_qual, sp_bibcode
True ,        , J140741.7-175143, 14:07:41.7600, -17:51:43.200, TYC 6141-547-1             , 211.92385098855     , -17.86210263182    ,      0.0162,      0.0132,            90, O             , 2020yCat.1350....0G, 11.616999626159668,  9.196000099182129 , 10.769000053405762,  8.722999572753906 ,                   ,                   ,  ,  8.64900016784668  , 16.341  , -10.479 ,    1.0264, s         , A       , *    ,            ,        , 
True ,        , J140908.9-281336, 14:09:08.8800, -28:13:37.200, TYC 6742-572-1             , 212.28727028891     , -28.22691286105    ,      0.0191,      0.0156,            90, O             , 2020yCat.1350....0G, 11.90999984741211 , 10.399999618530273 , 11.260000228881836, 10.156000137329102 ,                   ,                   ,  , 10.095000267028809 , -15.653 , -7.778  ,    2.3475, s         , A       , *    ,            ,        , 
True ,        , J141231.4-050201, 14:12:31.4400, -05:02:02.400, TYC 4982-898-1             , 213.13099003470998  , -5.03383972308     ,      0.0203,      0.0157,            90, O             , 2020yCat.1350....0G, 12.413000106811523,  9.97599983215332  , 11.623000144958496,  9.468999862670898 ,                   ,                   ,  ,  9.40999984741211  , -18.925 , 3.095   ,    0.4437, s         , A       , Pe*  ,            ,        , 
True ,        , J141810.5-333452, 14:18:10.5600, -33:34:51.600, TYC 7286-486-1             , 214.54406632199     , -33.58129683336    ,      0.0147,      0.0111,            90, O             , 2020yCat.1350....0G, 12.529999732971191,  9.13599967956543  , 11.75             ,  8.390000343322754 ,                   ,                   ,  ,  8.229999542236328 , 0.329   , -14.285 ,    0.2535, s         , A       , *    ,            ,        , 
True ,        , J141832.4-081824, 14:18:32.4000, -08:18:25.200, TYC 5562-446-1             , 214.63513578432     , -8.30692015239     ,      0.0156,      0.0125,            90, O             , 2020yCat.1350....0G, 12.347999572753906,  8.711999893188477 , 11.041000366210938,  7.995999813079834 , 10.793000221252441,                   ,  ,  7.9070000648498535, -9.412  , -10.902 ,    0.2808, s         , A       , *    ,            ,        , 
True ,        , J142522.3-114202, 14:25:22.3200, -11:42:03.600, UCAC2  27674303            , 216.34315531496998  , -11.70099814945    ,      0.0135,      0.0104,            90, O             , 2020yCat.1350....0G, 11.656000137329102,  9.298999786376953 , 10.842000007629395,  8.8100004196167   , 10.78600025177002 , 10.039999961853027,  ,  8.685999870300293 , 6.134   , -47.99  ,    2.0048, s         , A       , *    ,            ,        , 
True ,        , J142546.2-154629, 14:25:46.3200, -15:46:30.000, BD-15  3868                , 216.44283188929998  , -15.77504668351    ,      0.0133,      0.0135,            90, O             , 2020yCat.1350....0G, 12.220999717712402,  8.576000213623047 , 10.91100025177002 ,  7.890999794006348 , 10.71500015258789 ,                   ,  ,  7.815000057220459 , -8.747  , -11.018 ,    0.2318, s         , A       , Pe*  ,            ,        , 
True ,        , J142839.0-204459, 14:28:39.1200, -20:45:00.000, BD-20  4035                , 217.16282435019997  , -20.749841075039996,      0.0246,      0.0188,            90, O             , 2020yCat.1350....0G, 11.557000160217285,  8.684000015258789 , 10.300000190734863,  8.142999649047852 ,                   ,                   ,  ,  8.005999565124512 , -13.146 , -9.743  ,    0.5725, s         , A       , Pe*  ,            ,        , 
True ,        , J142911.4-053131, 14:29:11.5200, -05:31:30.000, TYC 4983-448-1             , 217.29774050102     , -5.52534125518     ,      0.0171,      0.0153,            90, O             , 2020yCat.1350....0G, 12.319999694824219, 10.071999549865723 , 11.550000190734863,  9.75100040435791  ,                   ,                   ,  ,  9.699999809265137 , 83.388  , -122.074,    6.0093, s         , A       , PM*  ,            ,        , 
True ,        , J144548.8-165433, 14:45:48.7200, -16:54:32.400, UCAC2  25546322            , 221.45321684966999  , -16.90925770307    ,      0.0152,      0.0122,            90, O             , 2020yCat.1350....0G, 12.706000328063965, 10.324999809265137 , 11.956000328063965,  9.918999671936035 , 11.819999694824219, 10.9399995803833  ,  ,  9.817000389099121 , -22.377 , -16.443 ,    0.5509, s         , B       , *    ,            ,        , 
True ,        , J144603.1-011132, 14:46:03.1200, -01:11:31.200, TYC 4986-481-1             , 221.51310142957     , -1.19248771991     ,      0.0137,      0.012 ,            90, O             , 2020yCat.1350....0G, 12.189000129699707,  9.234000205993652 , 11.13599967956543 ,  8.607999801635742 ,                   ,                   ,  ,  8.505999565124512 , -2.855  , -1.981  ,    0.3646, s         , A       , Pe*  ,            ,        , 
True ,        , J144614.2-123902, 14:46:14.1600, -12:39:03.600, TYC 5573-793-1             , 221.55909036584     , -12.650619465580002,      0.0148,      0.0126,            90, O             , 2020yCat.1350....0G, 12.972000122070312,  9.553000450134277 , 11.807999610900879,  8.934000015258789 ,                   ,                   ,  ,  8.815999984741211 , -1.15   , -13.401 ,    0.2444, s         , A       , Pe*  , CEMP       , C      , 2018AJ....155..256P
True ,        , J144747.0-143827, 14:47:47.0400, -14:38:27.600, TYC 5577-268-1             , 221.94579947168     , -14.640968464869996,      0.0183,      0.0139,            90, O             , 2020yCat.1350....0G, 12.821999549865723, 10.08899974822998  , 11.937000274658203,  9.557999610900879 ,                   ,                   ,  ,  9.435999870300293 , -1.255  , -9.322  ,    0.6186, s         , A       , *    ,            ,        , 
True ,        , J145446.0-251541, 14:54:46.0800, -25:15:43.200, TYC 6751-684-1             , 223.69194514195     , -25.26161992982    ,      0.0115,      0.0107,            90, O             , 2020yCat.1350....0G, 12.185999870300293,  9.41100025177002  , 11.276000022888184,  8.897000312805176 ,                   ,                   ,  ,  8.829999923706055 , -19.248 , -4.207  ,    1.4069, s         , A       , *    ,            ,        , 
True ,        , J145446.0-251541, 14:54:46.0800, -25:15:43.200, TYC 6751-684-1             , 223.69194514195     , -25.26161992982    ,      0.0115,      0.0107,            90, O             , 2020yCat.1350....0G, 12.185999870300293,  9.41100025177002  , 11.276000022888184,  8.897000312805176 ,                   ,                   ,  ,  8.829999923706055 , -19.248 , -4.207  ,    1.4069, s         , A       , *    ,            ,        , 
True ,        , J150031.0-122656, 15:00:30.9600, -12:26:56.400, BD-11  3853                , 225.1289104241      , -12.44908394858    ,      0.0143,      0.0136,            90, O             , 2020yCat.1350....0G, 10.826000213623047,  9.08899974822998  , 10.24899959564209 ,  8.79699993133545  , 10.265999794006348,  9.744000434875488,  ,  8.732999801635742 , -145.904, -36.136 ,    5.9905, s         , A       , SB*  , Fwl        , E      , 1973AJ.....78..687B
True ,        , J150212.0-093319, 15:02:12.0000, -09:33:18.000, TYC 5583-632-1             , 225.54993341308     , -9.55539701705     ,      0.0212,      0.0262,            90, O             , 2020yCat.1350....0G, 13.175000190734863,  9.585000038146973 , 11.868000030517578,  8.809000015258789 , 10.460000038146973, 10.555999755859375,  ,  8.708999633789062 , -3.734  , -0.999  ,    0.2296, s         , A       , *    ,            ,        , 
True ,        , J150223.7-194824, 15:02:23.7600, -19:48:25.200, TYC 6176-821-1             , 225.59885336091     , -19.80678722748    ,      0.0147,      0.0122,            90, O             , 2020yCat.1350....0G, 12.621999740600586,  8.984999656677246 , 11.29699993133545 ,  8.321000099182129 , 10.920000076293945, 10.012999534606934,  ,  8.156000137329102 , 2.172   , -10.682 ,    0.2785, s         , B       , Pe*  , CEMP       , C      , 2018AJ....155..256P
True ,        , J150436.8-123108, 15:04:36.7200, -12:31:08.400, TYC 5588-1160-1            , 226.15332498714997  , -12.519088401240003,      0.0157,      0.0149,            90, O             , 2020yCat.1350....0G, 10.704000473022461,  8.75              , 10.151000022888184,  8.402999877929688 ,                   ,                   ,  ,  8.305999755859375 , -84.687 , -1.193  ,    1.535 , s         , A       , PM*  ,            ,        , 
True ,        , J150505.2-035039, 15:05:05.2800, -03:50:38.400, BD-03  3720                , 226.27200789116     , -3.84429004496     ,      0.0134,      0.0141,            90, O             , 2020yCat.1350....0G, 11.229000091552734,  8.13599967956543  , 10.230999946594238,  7.545000076293945 ,  9.6899995803833  ,  9.090999603271484,  ,  7.488999843597412 , 8.621   , -9.431  ,    1.4693, s         , A       , *    ,            ,        , 
True ,        , J150628.6-142803, 15:06:28.8000, -14:28:04.800, TYC 5592-563-1             , 226.61942075692997  , -14.46776442069    ,      0.0134,      0.011 ,            90, O             , 2020yCat.1350....0G, 11.680000305175781,  9.829000473022461 , 11.380000114440918,  9.435999870300293 ,                   ,                   ,  ,  9.345000267028809 , -53.02  , -14.954 ,    2.5188, s         , A       , Pe*  ,            ,        , 
True ,        , J150740.0-212242, 15:07:40.0800, -21:22:44.400, HD 133929                  , 226.91669107821     , -21.37844081513    ,      0.0155,      0.0126,            90, O             , 2020yCat.1350....0G, 10.76099967956543 ,  7.366000175476074 ,  9.939000129699707,  6.763000011444092 ,  8.850000381469727,  9.277000427246094,  ,  6.572000026702881 , -3.406  , 4.207   ,    1.4018, s         , A       , *    , K0III/IV   , D      , 1988MSS...C04....0H
True ,        , J150824.0-125620, 15:08:24.0000, -12:56:20.400, TYC 5588-906-1             , 227.10029924152     , -12.93916719134    ,      0.0478,      0.0389,            90, O             , 2020yCat.1350....0G, 12.057000160217285,  9.781999588012695 , 11.29699993133545 ,  9.326000213623047 ,                   ,                   ,  ,  9.246000289916992 , -2.548  , -10.675 ,    0.9332, s         , A       , *    ,            ,        , 
True ,        , J151446.1-062842, 15:14:46.0800, -06:28:44.400, TYC 5013-689-1             , 228.69238107288996  , -6.4786192293900005,      0.0128,      0.0121,            90, O             , 2020yCat.1350....0G, 11.22700023651123 ,  8.901000022888184 , 10.479000091552734,  8.48799991607666  ,                   ,                   ,  ,  8.394000053405762 , 4.569   , -0.872  ,    1.2388, s         , A       , *    ,            ,        , 
True ,        , J152033.7-094304, 15:20:33.6000, -09:43:04.800, HD 136343                  , 230.14048586534003  , -9.71795051082     ,      0.0144,      0.0108,            90, O             , 2020yCat.1350....0G, 10.701000213623047,  8.003000259399414 ,  9.850000381469727,  7.539999961853027 ,                   ,                   ,  ,  7.401000022888184 , -2.386  , -11.633 ,    1.6974,           , A       , *    , G8/K0(III) , E      , 1999MSS...C05....0H
True ,        , J152141.1-155317, 15:21:41.0400, -15:53:16.800, TYC 6171-103-1             , 230.42118179941002  , -15.88838589914    ,      0.0158,      0.0157,            90, O             , 2020yCat.1350....0G, 12.718999862670898,  9.335000038146973 , 11.520000457763672,  8.668000221252441 ,                   ,                   ,  ,  8.519000053405762 , -5.449  , -15.602 ,    0.3488, s         , A       , *    ,            ,        , 
True ,        , J152423.2-092207, 15:24:23.2800, -09:22:08.400, TYC 5594-4-1               , 231.09696134097996  , -9.36882529301     ,      0.0174,      0.0125,            90, O             , 2020yCat.1350....0G, 13.019000053405762,  9.470999717712402 , 11.75             ,  8.795999526977539 , 11.534000396728516,                   ,  ,  8.67199993133545  , 6.13    , -10.261 ,    0.1938, s         , A       , SB*  ,            ,        , 
True ,        , J155803.8-061632, 15:58:03.8400, -06:16:33.600, TYC 5031-596-1             , 239.51590966888995  , -6.27567853105     ,      0.0124,      0.0091,            90, O             , 2020yCat.1350....0G, 11.776000022888184,  9.60200023651123  , 11.116999626159668,  9.215999603271484 ,                   ,                   ,  ,  9.12600040435791  , 19.944  , -103.741,    4.9582, s         , A       , PM*  ,            ,        , 
True ,        , J160433.6-123549, 16:04:33.6000, -12:35:49.200, TYC 5619-378-1             , 241.14004830939996  , -12.597060664410002,      0.025 ,      0.0193,            90, O             , 2020yCat.1350....0G, 13.0649995803833  ,  9.446999549865723 , 11.835000038146973,  8.781000137329102 ,                   ,                   ,  ,  8.619999885559082 , 3.113   , -6.964  ,    0.4473, s         , A       , *    ,            ,        , 
True ,        , J161527.2-141858, 16:15:27.1200, -14:18:57.600, UCAC4 379-073854           , 243.86326342351998  , -14.31624287325    ,      0.0185,      0.013 ,            90, O             , 2020yCat.1350....0G, 13.131999969482422,  9.331000328063965 , 11.859000205993652,  8.609000205993652 , 11.593999862670898,                   ,  ,  8.508999824523926 , -2.691  , -7.986  ,    0.8228, s         , A       , *    ,            ,        , 
True ,        , J161637.1-143139, 16:16:37.2000, -14:31:40.800, TYC 5625-1083-1            , 244.15498144048     , -14.52764001635    ,      0.0197,      0.0131,            90, O             , 2020yCat.1350....0G, 12.394000053405762, 10.104999542236328 , 11.6899995803833  ,  9.786999702453613 ,                   ,                   ,  ,  9.696000099182129 , 5.34    , -33.064 ,    3.0414, s         , A       , *    ,            ,        , 
True ,        , J162128.4-114017, 16:21:28.5600, -11:40:15.600, TYC 5634-965-1             , 245.36864483453996  , -11.67155284255    ,      0.0194,      0.0151,            90, O             , 2020yCat.1350....0G, 11.795000076293945,  9.8100004196167   , 11.185999870300293,  9.468000411987305 ,                   ,                   ,  ,  9.394000053405762 , 62.155  , -82.32  ,    5.6483, s         , A       , PM*  ,            ,        , 
True ,        , J162230.6-062843, 16:22:30.7200, -06:28:44.400, TYC 5047-684-1             , 245.62763449121996  , -6.4788273390599995,      0.0149,      0.0126,            90, O             , 2020yCat.1350....0G, 13.074000358581543,  9.616999626159668 , 11.954999923706055,  9.04699993133545  ,                   ,                   ,  ,  8.878000259399414 , 1.977   , -8.217  ,    0.9172, s         , A       , *    ,            ,        , 
True ,        , J162849.6-033521, 16:28:49.6800, -03:35:20.400, TYC 5039-934-1             , 247.2066575732      , -3.589284899250001 ,      0.0124,      0.0069,            90, O             , 2020yCat.1350....0G, 11.543000221252441,  9.35099983215332  , 10.864999771118164,  9.059000015258789 ,                   ,                   ,  ,  8.986000061035156 , 32.609  , -17.217 ,    5.4188, s         , A       , *    ,            ,        , 
True ,        , J165253.6-011557, 16:52:53.7600, -01:15:57.600, TYC 5051-303-1             , 253.22358379958996  , -1.2658627333      ,      0.0185,      0.0115,            90, O             , 2020yCat.1350....0G, 11.970000267028809,  9.958999633789062 , 11.260000228881836,  9.659000396728516 ,                   ,                   ,  ,  9.60099983215332  , -6.0    , 35.218  ,    3.7599, s         , A       , *    ,            ,        , 
True ,        , J174311.3-804846, 17:43:11.5200, -80:48:46.800, CD-80   645                , 265.79735001877     , -80.8129683312     ,      0.0112,      0.0124,            90, O             , 2020yCat.1350....0G, 10.8100004196167  ,  6.388000011444092 ,  9.25             ,  5.561999797821045 ,                   ,                   ,  ,  5.355999946594238 , -38.454 , -31.298 ,    1.0273, s         , A       , *    , K5         , E      , 1968AnCap..22....0S
True ,        , J180811.5-802007, 18:08:11.5200, -80:20:09.600, TYC 9453-883-1             , 272.04797081223     , -80.33552923362    ,      0.0095,      0.0112,            90, O             , 2020yCat.1350....0G, 12.399999618530273,  9.121000289916992 , 11.359999656677246,  8.50100040435791  ,                   ,                   ,  ,  8.371999740600586 , 3.127   , -41.544 ,    0.5224, s         , A       , Pe*  ,            ,        , 
True ,        , J185443.3-822504, 18:54:43.2000, -82:25:04.800, CPD-82   743               , 283.6818465947137   , -82.41803250964945 ,      0.0097,      0.0096,            90, O             , 2020yCat.1350....0G, 11.357000350952148,  9.713000297546387 , 10.805000305175781,  9.409000396728516 ,                   ,                   ,  ,  9.357000350952148 , -351.286, 7.753   ,    6.9063, s         , A       , PM*  ,            ,        , 
True ,        , J185501.5-675744, 18:55:01.4400, -67:57:46.800, TYC 9292-407-1             , 283.75645185306996  , -67.96249594361    ,      0.0055,      0.01  ,            90, O             , 2020yCat.1350....0G, 11.59000015258789 ,  7.922999858856201 , 10.399999618530273,  7.242000102996826 ,                   ,                   ,  ,  7.0879998207092285, -9.087  , -2.789  ,    0.3431, s         , A       , *    ,            ,        , 
True ,        , J190708.1-635829, 19:07:08.1600, -63:58:30.000, TYC 9078-1407-1            , 286.78409341921     , -63.974839782080004,      0.0108,      0.0126,            90, O             , 2020yCat.1350....0G, 12.140000343322754,  9.633999824523926 , 11.449999809265137,  9.050999641418457 ,                   ,                   ,  ,  8.949999809265137 , -1.948  , -7.365  ,    0.3632, s         , A       , *    ,            ,        , 
True ,        , J191144.7-600208, 19:11:44.6400, -60:02:09.600, Cl* NGC 6752   BUON     277, 287.93634986771     , -60.03574396883    ,      0.0114,      0.0151,            90, O             , 2020yCat.1350....0G, 12.890000343322754,  9.335000038146973 , 11.319999694824219,  8.696000099182129 ,                   ,                   ,  ,  8.5649995803833   , -3.188  , -4.01   ,    0.2227, s         , A       , *    ,            ,        , 
True ,        , J191258.2-790347, 19:12:58.3200, -79:03:46.800, HD 176772                  , 288.24291071631     , -79.06340567335    ,      0.0093,      0.0095,            90, O             , 2020yCat.1350....0G, 10.479000091552734,  7.544000148773193 ,  9.52299976348877 ,  7.019000053405762 ,                   ,                   ,  ,  6.914000034332275 , 19.384  , -96.373 ,    2.6291, s         , A       , PM*  , G6/K0      , E      , 1975MSS...C01....0H
True ,        , J191618.2-554445, 19:16:18.2400, -55:44:45.600, TYC 8764-1992-1            , 289.07591696139     , -55.74594335548    ,      0.0118,      0.0119,            90, O             , 2020yCat.1350....0G, 12.642999649047852,  9.350000381469727 , 11.446999549865723,  8.652999877929688 ,                   ,                   ,  ,  8.529000282287598 , -1.35   , -3.282  ,    0.1711, s         , A       , Pe*  , CEMP       , C      , 2018AJ....155..256P
True ,        , J192145.9-712436, 19:21:45.8400, -71:24:36.000, GSC 09313-01255            , 290.44137006808     , -71.41009424631    ,      0.0093,      0.0125,            90, O             , 2020yCat.1350....0G, 12.541999816894531,  9.850000381469727 , 11.583000183105469,  9.350000381469727 , 11.484000205993652,                   ,  ,  9.246000289916992 , -14.052 , -1.424  ,    0.4741, s         , A       , **   ,            ,        , 
True ,        , J192334.3-834540, 19:23:34.3200, -83:45:39.600, HD 177248                  , 290.89324807287     , -83.76135040879    ,      0.0097,      0.0097,            90, O             , 2020yCat.1350....0G,  9.979999542236328,  8.619999885559082 ,  9.600000381469727,  8.366999626159668 ,                   ,                   ,  ,  8.309000015258789 , 59.402  , -48.977 ,    6.8457, s         , A       , PM*  , F5V        , C      , 1975MSS...C01....0H
True ,        , J192406.6-693706, 19:24:06.7200, -69:37:04.800, TYC 9309-104-1             , 291.02761502379     , -69.61840513019    ,      0.0099,      0.0151,            90, O             , 2020yCat.1350....0G, 12.809000015258789,  9.621999740600586 , 11.685999870300293,  9.055000305175781 ,                   ,                   ,  ,  8.89799976348877  , 2.354   , -43.049 ,    0.4317, s         , A       , *    ,            ,        , 
True ,        , J192916.9-511613, 19:29:17.0400, -51:16:12.000, TYC 8388-291-1             , 292.32077216496     , -51.27038689392    ,      0.0132,      0.013 ,            90, O             , 2020yCat.1350....0G, 11.664999961853027,  8.319000244140625 , 10.524999618530273,  7.677999973297119 ,                   ,                   ,  ,  7.5370001792907715, -7.184  , -6.256  ,    0.3703, s         , A       , *    ,            ,        , 
True ,        , J193338.2-595902, 19:33:38.1600, -59:59:02.400, TYC 8786-651-1             , 293.40923792328     , -59.984171005849994,      0.0126,      0.0134,            90, O             , 2020yCat.1350....0G, 12.34000015258789 ,  9.680999755859375 , 11.428999900817871,  9.135000228881836 ,                   ,                   ,  ,  9.071999549865723 , -12.49  , -15.486 ,    0.3434, s         , A       , *    ,            ,        , 
True ,        , J193357.0-582141, 19:33:57.1200, -58:21:43.200, CD-58  7468                , 293.48781248229     , -58.361613666070006,      0.0102,      0.0098,            90, O             , 2020yCat.1350....0G, 11.84000015258789 ,  8.597000122070312 , 10.722000122070312,  7.953999996185303 , 10.079999923706055,  9.53600025177002 ,  ,  7.818999767303467 , -6.805  , -7.556  ,    0.3849, s         , A       , SB*  ,            ,        , 
True ,        , J193443.1-462130, 19:34:43.2000, -46:21:28.800, HD 184051                  , 293.67973299092     , -46.35854640168    ,      0.0133,      0.0118,            90, O             , 2020yCat.1350....0G, 10.843999862670898,  8.050000190734863 ,  9.951000213623047,  7.51200008392334  ,                   ,                   ,  ,  7.429999828338623 , -38.668 , -57.78  ,    1.022 , s         , A       , PM*  , G8(IIIw)   , C      , 1978MSS...C02....0H
True ,        , J194550.6-392630, 19:45:50.6400, -39:26:31.200, UCAC4 253-187742           , 296.46085876744996  , -39.44193086159    ,      0.0122,      0.0093,            90, O             , 2020yCat.1350....0G, 13.53499984741211 , 10.928000450134277 , 12.72599983215332 , 10.399999618530273 , 12.564000129699707,                   ,  , 10.315999984741211 , -5.819  , -17.373 ,    0.1882, s         , B       , Pe*  ,            ,        , 
True ,        , J194552.6-504608, 19:45:52.8000, -50:46:08.400, TYC 8402-1310-1            , 296.4695836986999   , -50.76888983416    ,      0.0178,      0.0146,            90, O             , 2020yCat.1350....0G, 12.984000205993652,  9.480999946594238 , 11.725000381469727,  8.779999732971191 ,                   ,                   ,  ,  8.633000373840332 , 0.643   , -3.263  ,    0.2406, s         , A       , *    ,            ,        , 
True ,        , J194811.5-483511, 19:48:11.5200, -48:35:13.200, 2MASS J19481153-4835119    , 297.04807809384     , -48.586640723020004,      0.0147,      0.0147,            90, O             , 2020yCat.1350....0G, 11.399999618530273,  7.320000171661377 , 10.020000457763672,  6.550000190734863 ,                   ,                   ,  ,  6.36299991607666  , 0.893   , 0.108   ,    0.3628, s         , A       , LP*  ,            ,        , 
True ,        , J194850.3-344917, 19:48:50.4000, -34:49:19.200, TYC 7447-837-1             , 297.2098330558799   , -34.82164236613001 ,      0.0147,      0.012 ,            90, O             , 2020yCat.1350....0G, 11.569999694824219,  9.762999534606934 , 11.180000305175781,  9.498000144958496 ,                   ,                   ,  ,  9.37399959564209  , 23.757  , -19.992 ,    3.7629, s         , A       , *    ,            ,        , 
True ,        , J194952.7-641309, 19:49:52.8000, -64:13:12.000, UCAC4 129-169072           , 297.46960698222     , -64.21952464215    ,      0.0086,      0.0107,            90, O             , 2020yCat.1350....0G, 13.263999938964844, 10.156000137329102 , 12.232000350952148,  9.595999717712402 , 11.98900032043457 ,                   ,  ,  9.489999771118164 , 5.833   , -13.8   ,    0.1769, s         , B       , Pe*  ,            ,        , 
True ,        , J195221.4-695417, 19:52:21.3600, -69:54:18.000, TYC 9310-1018-1            , 298.08941696305     , -69.90488850747    ,      0.0094,      0.0135,            90, O             , 2020yCat.1350....0G, 12.463000297546387,  9.881999969482422 , 11.628999710083008,  9.362000465393066 ,                   ,                   ,  ,  9.265999794006348 , 7.822   , -30.629 ,    0.3276, s         , A       , *    ,            ,        , 
True ,        , J195244.9-600813, 19:52:44.8800, -60:08:13.200, TYC 9085-934-1             , 298.18710600655993  , -60.13697753291001 ,      0.0106,      0.0105,            90, O             , 2020yCat.1350....0G, 11.8100004196167  ,  9.428000450134277 , 11.116999626159668,  8.940999984741211 ,                   ,                   ,  ,  8.847000122070312 , 10.797  , -11.683 ,    0.4206, s         , A       , *    ,            ,        , 
True ,        , J195313.7-531456, 19:53:13.6800, -53:14:56.400, TYC 8775-943-1             , 298.30752124978     , -53.24898310992    ,      0.0151,      0.0134,            90, O             , 2020yCat.1350....0G, 12.276000022888184, 10.562999725341797 , 11.729999542236328, 10.204000473022461 ,                   ,                   ,  , 10.1899995803833   , 22.191  , -65.247 ,    4.8156, s         , B       , PM*  ,            ,        , 
True ,        , J195716.7-335026, 19:57:16.8000, -33:50:27.600, TYC 7448-58-1              , 299.31984052263     , -33.84083892762    ,      0.0177,      0.014 ,            90, O             , 2020yCat.1350....0G, 12.479999542236328,  9.640000343322754 , 11.640000343322754,  9.020999908447266 ,                   ,                   ,  ,  8.894000053405762 , -4.423  , -2.754  ,    0.2999, s         , B       , *    ,            ,        , 
True ,        , J200150.5-310651, 20:01:50.6400, -31:06:50.400, UCAC2  18796689            , 300.46071853541     , -31.114247207319995,      0.0132,      0.0098,            90, O             , 2020yCat.1350....0G, 13.479000091552734,  9.644000053405762 , 12.11400032043457 ,  9.003999710083008 , 11.885000228881836, 10.680000305175781,  ,  8.845999717712402 , -0.995  , -10.057 ,    0.1949, s         , A       , *    ,            ,        , 
True ,        , J200420.2-270110, 20:04:20.4000, -27:01:12.000, TYC 6900-414-1             , 301.0846774974      , -27.01959534933    ,      0.0147,      0.0116,            90, O             , 2020yCat.1350....0G, 11.845000267028809,  9.486000061035156 , 10.84000015258789 ,  9.02299976348877  ,                   ,                   ,  ,  8.90999984741211  , -6.908  , -76.838 ,    1.2465, s         , A       , PM*  ,            ,        , 
True ,        , J200728.5-495434, 20:07:28.5600, -49:54:32.400, TYC 8400-122-1             , 301.86900267674     , -49.90949342812    ,      0.0158,      0.0108,            90, O             , 2020yCat.1350....0G, 12.369999885559082,  9.312999725341797 , 11.25             ,  8.612000465393066 ,                   ,                   ,  ,  8.47599983215332  , 0.077   , -13.531 ,    0.1306, s         , A       , Pe*  ,            ,        , 
True ,        , J201031.9-355854, 20:10:31.9200, -35:58:55.200, TYC 7453-1122-1            , 302.63305699229     , -35.98182771574    ,      0.0118,      0.0104,            90, O             , 2020yCat.1350....0G, 12.125            ,  9.776000022888184 , 11.401000022888184,  9.355999946594238 ,                   ,                   ,  ,  9.23799991607666  , 1.179   , -25.941 ,    0.4649, s         , A       , Pe*  ,            ,        , 
True ,        , J201721.9-380126, 20:17:21.8400, -38:01:26.400, TYC 7948-1882-1            , 304.34150287368     , -38.02407872927    ,      0.0176,      0.0121,            90, O             , 2020yCat.1350....0G, 12.178999900817871,  9.246000289916992 , 11.175999641418457,  8.710000038146973 ,                   ,                   ,  ,  8.583999633789062 , -1.217  , -36.058 ,    0.3485, s         , A       , *    ,            ,        , 
True ,        , J201925.1-282207, 20:19:25.2000, -28:22:08.400, UCAC4 309-258175           , 304.85493904568     , -28.368726549549997,      0.0169,      0.0129,            90, O             , 2020yCat.1350....0G, 12.909000396728516,  9.630999565124512 , 11.770999908447266,  9.0649995803833   , 11.567999839782715,                   ,  ,  8.88599967956543  , -2.824  , -8.954  ,    0.2434, s         , A       , *    ,            ,        , 
True ,        , J202319.0-661217, 20:23:18.9600, -66:12:18.000, TYC 9099-871-1             , 305.82943529207     , -66.20498708233    ,      0.0068,      0.0127,            90, O             , 2020yCat.1350....0G, 12.973999977111816, 10.23799991607666  , 12.067999839782715,  9.732999801635742 ,                   ,                   ,  ,  9.626999855041504 , -9.796  , -3.298  ,    0.2677, s         , B       , *    ,            ,        , 
True ,        , J202400.5-182024, 20:24:00.4800, -18:20:24.000, TYC 6333-2002-1            , 306.00214855946996  , -18.34007450272    ,      0.0152,      0.0096,            90, O             , 2020yCat.1350....0G, 11.097999572753906,  8.472000122070312 , 10.253000259399414,  7.978000164031982 ,                   ,                   ,  ,  7.831999778747559 , -6.403  , -14.322 ,    0.813 , s         , A       , *    ,            ,        , 
True ,        , J203717.9-353513, 20:37:18.0000, -35:35:13.200, TYC 7464-285-1             , 309.32476455935995  , -35.587214350790006,      0.0138,      0.0077,            90, O             , 2020yCat.1350....0G, 12.319999694824219,  8.310999870300293 , 10.569999694824219,  7.609000205993652 ,                   ,                   ,  ,  7.500999927520752 , 5.387   , -5.851  ,    0.1958, s         , A       , *    ,            ,        , 
True ,        , J204406.2-300007, 20:44:06.2400, -30:00:07.200, CD-30 18140                , 311.0261969365958   , -30.002110331382504,      0.0212,      0.0126,            90, O             , 2020yCat.1350....0G, 10.326000213623047,  8.954999923706055 ,  9.932000160217285,  8.692999839782715 ,                   ,                   ,  ,  8.654999732971191 , -59.874 , -319.588,    6.8969, s         , A       , Pe*  , F8         , D      , 1994A&A...285..440N
True ,        , J204547.1-621403, 20:45:47.0400, -62:14:02.400, UCAC2   4452544            , 311.4463862950299   , -62.23425901368    ,      0.0093,      0.0115,            90, O             , 2020yCat.1350....0G, 12.300000190734863,  9.848999977111816 , 11.510000228881836,  9.411999702453613 , 11.399999618530273, 10.5600004196167  ,  ,  9.289999961853027 , -4.924  , 4.335   ,    0.6643, s         , A       , *    ,            ,        , 
